no.	maxl2sqr
26400	0.3713696475561376	2:40:17.443846
26500	0.14488106070465595	2:44:42.944764
26600	0.5566478108882642	2:37:43.399031
26700	0.5793691938464867	2:30:02.919409
26800	0.5888992870473897	2:30:58.976022
26900	1.3571447743686016	2:27:55.792285
27000	0.4887707596419354	2:27:52.375015
27100	0.7286985554994133	2:29:38.563401
27200	0.4007044339170179	2:30:47.238399
27300	0.1679622821820307	2:25:36.508675
27400	0.3509640581037061	2:25:31.928222
27500	0.35186323941488845	2:28:06.617114
27600	0.550220035797514	2:25:54.979949
27700	0.24429384716629113	2:24:05.910573
27800	1.7038329580517289	2:23:10.140029
27900	0.5257448351046922	2:29:07.940839
28000	0.7455481310658203	2:23:55.214362
28100	0.4420078202067368	2:25:13.997533
28200	0.30933148321429976	2:31:39.954530
28300	0.21812824110411902	2:26:12.268913
28400	0.3598906946253151	2:26:09.274673
28500	0.5804206355419537	2:33:55.457158
28600	0.679768480587918	2:30:41.456763
28700	0.37157363461631726	2:34:58.810055
28800	0.47826707626598897	2:18:53.425307
28900	0.13358560269441228	2:26:35.091319
29000	0.9618378734777244	2:04:16.578689
29100	0.4297411737842217	2:01:22.676412
29200	0.30156153465642	2:08:33.758275
29300	0.45631354742865693	2:23:58.201748
29400	0.5663506999579887	2:25:02.370568
29500	0.478393478034999	2:26:09.078052
29600	1.0427189666875076	2:30:42.838744
29700	0.6454372735537162	2:25:12.240546
29800	1.6610536520121113	2:02:07.154727
29900	0.30660156278835676	1:36:01.705875
10000	0.5963444384522013	2:43:38.864474
10100	0.5015939683456404	2:28:50.869569
10200	0.3700812023167791	2:33:25.072843
10300	0.4301757861305766	2:40:08.158704
10400	0.5448229516398838	2:34:50.428440
10500	0.1609884553862884	2:32:31.349519
10600	0.309591169437219	2:35:09.159944
10700	0.2729161582109566	2:35:14.843039
10800	0.9957258989730654	2:10:59.981746
10900	0.4979663555356733	2:11:46.094965
11000	0.41098526666126656	2:10:42.649293
11100	0.1973281685924226	2:06:06.030686
11200	0.4339047567965755	2:07:24.591858
11300	0.4932494377628447	2:10:47.390429
11400	0.7026525919003708	2:08:00.160952
11500	0.2130035284801614	2:10:12.195010
11600	0.9914633463407986	2:06:58.527670
11700	1.5369994191578367	2:13:56.656526
11800	1.0902447558786468	2:19:33.917006
11900	0.430185694309338	2:21:02.530178
12000	0.2966377652975242	2:18:19.253671
12100	0.6639301021938888	2:14:04.910164
12200	0.5406797632254398	2:15:34.410838
12300	0.28952714082096864	2:19:21.712261
12400	0.55257886278772	2:18:41.561771
12500	0.4546043349889174	2:17:13.965920
12600	0.3564563039702918	2:16:30.046590
12700	0.6340258093627211	2:22:08.984934
12800	0.5279512245434881	2:15:48.584432
12900	0.3507730742147511	2:15:09.531918
13000	0.24500568260024747	2:21:29.919098
13100	0.2510950664991505	2:24:57.958442
13200	0.6109067310190839	2:11:53.811924
13300	0.20448294709374748	2:16:26.630767
13400	0.48476256498185993	2:18:56.012913
13500	0.4280551829492506	2:20:45.375998
13600	0.3014059032867934	2:19:27.726772
13700	0.3568261768500803	2:22:19.212103
13800	0.3794663482138152	2:22:18.680519
13900	0.4896347621177014	2:40:19.332090
14000	1.4092684060197502	2:27:53.694525
14100	0.35347513389452245	2:25:05.568733
14200	0.14972913476154626	2:00:17.849575
14300	0.849009291717427	2:09:04.801299
14400	0.5227251815018453	2:31:35.247957
14500	1.4669633213048952	2:24:23.739784
14600	0.7696078306823835	2:22:31.220759
14700	0.884517579745919	2:22:33.598036
14800	0.40006270415477535	2:22:27.949283
14900	0.28109589690482156	2:21:57.371956
0	0.8170653042989753	2:24:17.240886
100	0.25070237713389093	2:27:50.148865
200	0.20426871470982608	2:30:34.131681
300	0.6786150333099066	2:23:51.068478
400	0.6559521288120416	2:22:37.829468
500	0.12270100796197525	2:25:54.200455
600	0.6923262460341579	2:38:36.971110
700	0.22521606648134324	2:29:27.405042
800	0.23903235389665223	2:20:02.135373
900	1.3088582546019314	2:34:11.894854
1000	0.4896023263196932	2:32:34.138206
1100	0.16474848003850287	2:32:35.864745
1200	0.426759676421801	2:36:19.721658
1300	0.21864700518382316	2:33:02.525977
1400	0.7685553047314577	2:32:34.883450
1500	0.7256479954037492	2:35:26.977834
1600	0.10502892018109766	2:24:25.346901
1700	1.3750563265165545	2:20:03.713953
1800	0.7308283462775387	2:24:19.422948
1900	0.12431206583716643	2:19:19.375657
2000	0.34357344842671034	2:23:06.557201
2100	0.4763862709618225	2:20:56.049850
2200	0.6243638847760685	2:21:10.005183
2300	0.17215992329815444	2:17:22.914893
2400	0.6285207232066561	2:23:18.518874
2500	0.7106272253757862	2:18:27.397882
2600	0.18061315774925307	2:18:49.162573
2700	1.366368050192191	2:20:39.480735
2800	1.2933554482235203	2:20:50.064153
2900	0.791283085540003	2:25:04.977982
3000	1.4433099997158119	2:20:40.041987
3100	0.2666194165205086	2:18:53.327983
3200	0.4858733844278293	2:20:26.750826
3300	0.2882413098887917	2:20:05.651071
3400	0.652297318056634	2:22:10.621113
3500	0.593756053068145	2:22:27.127502
3600	0.3826908490855429	2:23:13.472666
3700	0.35241850958404675	2:24:33.305042
3800	0.21527287368013892	2:16:56.218788
3900	0.32695661614652033	2:13:57.565996
4000	0.3782565457382608	2:34:53.075270
4100	0.2694511724870243	2:50:07.187148
4200	0.9163589692818856	2:30:58.197581
4300	1.0135180098113643	2:21:11.192640
4400	0.2834906745680432	2:20:30.614886
4500	0.5829862239840313	2:19:10.946293
4600	0.2279343011209724	2:21:27.787889
4700	0.2681865799194822	2:25:12.440851
4800	1.337045710119165	2:02:46.685073
4900	0.22647565364311215	1:34:46.674374
30000	0.40910372785151594	2:27:57.821954
30100	0.2040483947089822	2:33:20.332772
30200	1.1213645571254292	2:28:23.127873
30300	0.25735061887384336	2:28:50.050930
30400	0.573484297509072	2:24:16.241166
30500	0.6412791017363132	2:23:43.821367
30600	0.985531172255449	2:30:29.745362
30700	0.5556960289978821	2:23:59.375847
30800	0.41571357890285027	2:19:34.070874
30900	0.6878685660017992	2:42:55.341586
31000	0.7430709444752606	2:34:06.716433
31100	0.5507509031308897	2:33:16.733415
31200	0.9243419425668614	2:35:20.985575
31300	0.3236693083140572	2:33:50.988654
31400	0.9958454301016497	2:38:08.386881
31500	0.6110764622147405	2:38:11.825602
31600	0.5711209919965095	2:25:27.133007
31700	0.5431063473206685	2:22:09.327569
31800	0.9106578698887634	2:23:44.584398
31900	0.33976919520051097	2:23:05.380033
32000	1.176606819014955	2:21:21.092653
32100	0.5066905425982043	2:22:00.218424
32200	0.07240902218885337	2:22:53.501926
32300	1.8120222720413106	2:24:37.843630
32400	0.48949930469324976	2:22:33.644074
32500	0.1988371375647449	2:17:53.217162
32600	0.1786614278529189	2:17:03.292100
32700	0.9138162987761955	2:19:07.092020
32800	0.9836258196707925	2:23:51.001348
32900	0.5313545802369481	2:22:01.130343
33000	0.4872179568506506	2:27:38.592659
33100	0.0943603668330486	2:18:20.805692
33200	0.5683110115117291	2:21:07.806263
33300	0.15445545154308177	2:26:43.383425
33400	0.6599450112107798	2:25:44.989773
33500	0.7212753650944217	2:23:15.281363
33600	0.09084629132708018	2:12:28.566717
33700	0.3990334751993947	2:06:25.717970
33800	0.4719702586658582	2:10:04.316389
33900	0.17220568658998403	2:20:10.615053
34000	0.05887296358474196	2:17:30.051866
34100	0.288604094512639	2:00:29.082819
34200	0.3370009995674317	1:55:24.975043
34300	0.3809226833470224	2:23:04.340008
34400	1.1794693214394543	2:29:41.278304
34500	0.5124481249189468	2:20:23.675607
34600	0.597388746078208	2:21:35.549919
34700	0.9645307932300491	2:19:37.027386
34800	0.5561838956413769	2:22:32.110065
34900	0.525711921467223	1:42:19.266061
15000	0.9793799183091019	2:14:03.335878
15100	0.6840197596150639	2:00:33.122474
15200	0.402195068506905	2:01:23.993854
15300	0.5132161113769205	1:57:40.049621
15400	2.2313207611457178	2:00:40.176143
15500	0.4285948757909729	2:12:51.626364
15600	0.14546213897724822	2:11:17.670357
15700	0.2521250156641489	2:11:51.179049
15800	0.2315454075403245	2:05:27.693407
15900	0.6566392646768092	2:19:43.637176
16000	0.21725077440576926	2:47:06.168582
16100	0.5669388953430442	2:32:53.036697
16200	0.4394056466134487	2:36:35.819573
16300	0.21539205978757325	2:34:38.182578
16400	0.34429857240707085	2:36:12.888245
16500	0.35217415524488854	2:32:18.011000
16600	0.10118483749956163	2:38:46.440717
16700	0.5093925575294864	2:30:22.606028
16800	0.6948069424090795	2:18:03.671016
16900	0.5055346865711232	2:19:08.608298
17000	1.5388299713018048	2:19:50.285346
17100	0.37451352743400135	2:22:48.077747
17200	0.8758891440109022	2:22:37.003295
17300	0.45369771752459453	2:23:14.474331
17400	0.38756066351617663	2:19:36.859879
17500	0.7859213285185505	2:19:14.223794
17600	1.1916502508039009	2:19:16.611378
17700	0.7740467889916698	2:24:22.316317
17800	1.4193547804053237	2:19:11.061874
17900	0.2110299857633331	2:23:08.765413
18000	0.6240666586636027	2:22:08.338283
18100	0.49798348250268	2:20:26.982732
18200	0.31982524285658176	2:24:46.888158
18300	0.37764699534598356	2:19:13.306997
18400	0.39920919279103534	2:23:08.206677
18500	0.37632223197210357	2:19:42.582314
18600	0.15175566071305716	2:23:57.669016
18700	0.3566482299076378	2:17:28.634737
18800	0.9108004500864603	2:00:02.746347
18900	0.5486372080471629	2:30:23.466915
19000	0.4569440553129007	2:19:57.383952
19100	0.3524489307184793	2:35:22.394346
19200	0.5191557060766439	2:53:04.464251
19300	0.2614766845704042	2:36:29.916894
19400	0.24722353604836583	2:15:58.048010
19500	0.2329150812819818	2:17:53.426720
19600	0.3857114075666471	2:17:10.137547
19700	0.7319143229154325	2:21:46.792766
19800	0.6999265724489159	2:18:47.524501
19900	0.6911428646264516	2:12:32.320276
20000	0.654290084493218	2:40:57.718535
20100	0.7405112754760046	2:36:37.742502
20200	0.5781912547146397	2:37:18.961798
20300	0.8480985019025695	2:29:59.044737
20400	0.7894103776295199	2:32:23.597335
20500	0.4679880089889641	2:34:46.832082
20600	0.5072350935808261	2:26:43.026249
20700	0.5715168062288127	2:22:52.944789
20800	0.1037959275814401	2:16:13.757592
20900	0.4692934777658765	2:10:47.319145
21000	0.17064827284222522	2:08:48.231721
21100	0.513960211812265	2:08:20.972348
21200	0.7903594029110694	2:09:54.155754
21300	0.2656292127546047	2:08:16.771544
21400	0.9878560994712529	2:07:37.449828
21500	0.21834294455472975	2:10:24.613725
21600	0.27320004145182075	2:06:25.518957
21700	0.37418180166762116	2:10:43.905073
21800	0.6915349339181593	2:20:05.295526
21900	0.3218022340024274	2:13:16.841960
22000	0.4579870496418115	2:16:52.406304
22100	0.34647555842084754	2:17:48.811513
22200	0.5829405811809631	2:16:29.921991
22300	0.22062386852280955	2:17:01.463123
22400	0.3912350745575792	2:18:15.800148
22500	0.8896647876131272	2:20:12.134478
22600	0.3918836878870344	2:19:41.871245
22700	1.7418448784536253	2:18:24.336491
22800	0.5372605589381259	2:18:36.916290
22900	0.8781878413500743	2:17:43.799066
23000	0.46380141433173555	2:17:39.153992
23100	0.5767133488884412	2:23:38.211506
23200	1.1953266770354976	2:21:37.092128
23300	0.6450938876114212	2:24:54.161531
23400	0.6768186417727484	2:20:19.062271
23500	0.31491098175774074	2:19:21.265550
23600	0.5216355619198392	2:21:38.163056
23700	0.442630366273245	2:34:05.311976
23800	0.8352357587511285	2:26:20.402851
23900	0.1335666958646286	2:35:00.049076
24000	0.9200655738049952	2:21:34.627424
24100	1.0931796643858247	2:48:18.456107
24200	0.3918057273035366	2:52:59.165869
24300	0.4900227844404481	2:34:26.694843
24400	0.5953431509865839	2:18:36.783811
24500	1.6500879665588495	2:23:42.762753
24600	0.27898688058496784	2:19:05.425545
24700	0.4749185976269764	2:17:30.771405
24800	0.4862048528305042	2:22:08.681744
24900	0.6006819748752303	2:07:26.023301
