no.	maxl2sqr
6240	0.015620573346636472	0:02:53.686632
6260	0.00818282712517202	0:02:56.270048
6280	0.01506081068782756	0:02:54.393417
6300	0.022123977268043597	0:02:51.071622
6320	0.007583809685369076	0:02:56.000591
6340	0.014378839055551835	0:02:54.122479
6360	0.006472577389468168	0:02:55.711374
6380	0.014976316547106305	0:02:54.819008
6400	0.022330868927349683	0:02:51.607147
6420	0.014258735153658561	0:02:56.458003
6440	0.012069035683446833	0:02:53.826566
6460	0.012440224843165157	0:02:54.827639
6480	0.01783873066839373	0:02:42.465737
3500	0.02576821022984846	0:02:57.407996
3520	0.029818392425819906	0:02:51.627686
3540	0.02023974336681405	0:02:54.649282
3560	0.02530555063541612	0:02:54.195050
3580	0.008315125504121038	0:02:57.026947
3600	0.013562083199797124	0:02:55.685120
3620	0.014660073032504117	0:02:54.309046
3640	0.00685763804226113	0:02:52.453233
3660	0.004024938428998756	0:02:53.122401
3680	0.0068093462357967545	0:02:53.363794
3700	0.014866881498764514	0:02:54.021810
3720	0.006582591916606023	0:02:56.395877
3740	0.01827943365849174	0:02:51.090470
3760	0.02133023914249049	0:02:56.458233
3780	0.006733553201535373	0:02:55.873954
3800	0.025629352920949366	0:02:53.039360
3820	0.009399351211589142	0:02:54.025625
3840	0.017371412049424835	0:02:57.018115
3860	0.0186984219019747	0:02:53.850901
3880	0.011461188579619211	0:02:53.137275
3900	0.017105814932981918	0:02:52.812155
3920	0.01788920909786849	0:02:52.610261
3940	0.016924110154165138	0:02:53.158138
3960	0.010065644815965544	0:02:53.532917
3980	0.02386377926100357	0:02:44.366044
1000	0.01690163550670691	0:02:56.858407
1020	0.02996675279386099	0:02:57.859700
1040	0.021634230521185373	0:02:57.770870
1060	0.02723708110586985	0:02:57.927028
1080	0.029662311463672777	0:02:55.973005
1100	0.017966971545534234	0:02:55.428926
1120	0.012847365805773534	0:02:55.297003
1140	0.006049687738795974	0:02:57.497696
1160	0.017510103759397745	0:02:54.615614
1180	0.013499557855037174	0:02:56.226415
1200	0.0178622503955398	0:02:55.296506
1220	0.009672332046613856	0:02:53.068148
1240	0.005904980831357129	0:02:52.734304
1260	0.028191642679934847	0:02:55.844416
1280	0.019075505574530967	0:02:53.703873
1300	0.0010369083307511667	0:02:52.688308
1320	0.009898430163074939	0:02:55.242181
1340	0.0336725677336529	0:02:55.560172
1360	0.01871123899781254	0:02:52.369396
1380	0.009445681853898238	0:02:52.436091
1400	0.00476085148042294	0:02:55.783484
1420	0.013952118496905365	0:02:54.512480
1440	0.006856570334850322	0:02:53.823748
1460	0.022671876487305603	0:02:51.121649
1480	0.042271641980171346	0:02:46.547210
8000	0.016165926290305985	0:02:53.373552
8020	0.006785716344069311	0:02:52.276767
8040	0.01552065686300627	0:02:54.615876
8060	0.013269084926581545	0:02:54.252738
8080	0.004527173981674633	0:02:52.700880
8100	0.017892470660858265	0:02:54.654353
8120	0.0274500061026166	0:02:51.452880
8140	0.00680535282842163	0:02:53.875394
8160	0.021110427390934633	0:02:49.837242
8180	0.006339741158830264	0:02:49.254619
8200	0.01426102076203796	0:02:51.736414
8220	0.01267942197120239	0:02:51.087097
8240	0.016247543710549213	0:02:52.945191
8260	0.022858918916154197	0:02:54.006296
8280	0.017969993269747776	0:02:51.055789
8300	0.01186444130518397	0:02:51.525827
8320	0.009137528776060286	0:02:55.629363
8340	0.01169386961393616	0:02:50.165771
8360	0.01925761639586923	0:02:51.528348
8380	0.03878586888571212	0:02:53.267314
8400	0.008314015105802507	0:02:52.313784
8420	0.015280934674131247	0:02:53.652872
8440	0.013961989327036269	0:02:52.312943
8460	0.005260708576525802	0:02:50.549600
8480	0.007635769203107309	0:02:52.195249
5500	0.01549380666897041	0:02:57.814291
5520	0.020031293401845965	0:02:56.388097
5540	0.00954577885410399	0:02:53.098662
5560	0.009433576293116518	0:02:52.967513
5580	0.009395582544527223	0:02:57.615726
5600	0.01131986343331665	0:02:55.437016
5620	0.00880033098171501	0:02:56.170550
5640	0.017139838075142716	0:02:55.895294
5660	0.022778329861179423	0:02:53.891268
5680	0.01481673463595767	0:02:52.136993
5700	0.011623182373757725	0:02:56.775526
5720	0.020614969182947515	0:02:53.243308
5740	0.007304774387016974	0:02:53.919513
5760	0.00600002250041499	0:02:53.387069
5780	0.02225794466050966	0:02:55.908496
5800	0.012464583103708621	0:02:54.991304
5820	0.01873435287131907	0:02:54.979498
5840	0.009669166757835475	0:02:55.169729
5860	0.016642089614657695	0:02:52.778735
5880	0.011087263379172884	0:02:54.583202
5900	0.0065427569897410585	0:02:53.285423
5920	0.022416105757913925	0:02:54.570314
5940	0.012436805727502873	0:02:54.788635
5960	0.016811296890795108	0:02:55.170460
5980	0.02279133228973347	0:02:42.016299
9000	0.015688957930930017	0:02:53.836176
9020	0.033755384764804955	0:02:55.067638
9040	0.009318387793305564	0:02:53.988545
9060	0.02838975176112153	0:02:52.800782
9080	0.01203303755489969	0:02:56.412408
9100	0.021954698836987897	0:02:56.755880
9120	0.016726588358788416	0:02:54.759483
9140	0.01579675464845289	0:02:54.831796
9160	0.01114561997897566	0:02:53.740964
9180	0.016152481184643287	0:02:54.898109
9200	0.005375323099256409	0:02:55.677359
9220	0.024586628585714546	0:02:53.157426
9240	0.01235165860291415	0:02:56.854648
9260	0.008790045954797775	0:02:55.883477
9280	0.014608154089685466	0:02:55.960230
9300	0.01929553364150339	0:02:56.444519
9320	0.012892538722458451	0:02:53.866887
9340	0.04195886927461787	0:02:53.937170
9360	0.015899400537798626	0:02:55.613178
9380	0.014914239438940644	0:02:54.336371
9400	0.02843928031046103	0:02:50.516112
9420	0.024631572983641298	0:02:55.416431
9440	0.023972879752708058	0:02:55.265118
9460	0.009045950290011252	0:02:52.543056
9480	0.0069916921647347465	0:02:45.922342
7000	0.006701099701628345	0:02:56.060760
7020	0.030051957095043123	0:02:52.873581
7040	0.010364362545668176	0:02:53.783175
7060	0.012585353071975464	0:02:52.966141
7080	0.0058724582618744445	0:02:53.590840
7100	0.01929049965733649	0:02:53.658276
7120	0.04439965263946327	0:02:54.208003
7140	0.007033781947339295	0:02:52.837798
7160	0.01273254951818269	0:02:52.389648
7180	0.012834534103692286	0:02:53.111814
7200	0.009754758004604899	0:02:52.819138
7220	0.014859578888785006	0:02:54.239722
7240	0.006966699110337829	0:02:57.913174
7260	0.01381730361025935	0:02:55.444746
7280	0.014763368103513634	0:02:55.286299
7300	0.020242921388646314	0:02:53.136718
7320	0.018740840681303203	0:02:51.163073
7340	0.009497008348112854	0:02:50.356735
7360	0.02127522873220108	0:02:53.172787
7380	0.021453443415203714	0:02:55.191283
7400	0.01597952030994508	0:02:52.895979
7420	0.016204373690230908	0:02:52.810316
7440	0.010516719897527178	0:02:52.522949
7460	0.01491644534299686	0:02:49.454388
7480	0.019746395158385686	0:02:51.783143
4500	0.0183726726431737	0:02:56.317677
4520	0.007821297420085175	0:02:56.288549
4540	0.012211895714968852	0:02:57.414294
4560	0.01998483281829313	0:02:52.734179
4580	0.006983082431120574	0:02:53.203355
4600	0.02657958969345909	0:02:55.015134
4620	0.018497841423354373	0:02:57.007891
4640	0.010983872351769442	0:02:53.662648
4660	0.020931404600022175	0:02:54.677252
4680	0.03922011135818579	0:02:55.906526
4700	0.021922172908704563	0:02:54.132605
4720	0.009185514216724203	0:02:55.005395
4740	0.008366350765345846	0:02:56.100600
4760	0.01991318462640345	0:02:54.989841
4780	0.008370174053833591	0:02:52.936067
4800	0.02038612233288039	0:02:53.584447
4820	0.015882041766720367	0:02:54.121390
4840	0.041561535232270685	0:02:55.437950
4860	0.009412876187053075	0:02:54.037686
4880	0.022123581725872872	0:02:55.346643
4900	0.025962860919964498	0:02:56.109071
4920	0.016741932241873262	0:02:54.173155
4940	0.014459229707654276	0:02:50.634557
4960	0.00818438074799665	0:02:51.571854
4980	0.015240993010983944	0:02:50.701268
5000	0.03495099743990731	0:02:57.444941
5020	0.02237456082537724	0:02:56.390619
5040	0.029891545257936393	0:02:52.720155
5060	0.017323632233056163	0:02:56.198843
5080	0.022732285396586043	0:02:56.113542
5100	0.016942797719953672	0:02:56.635920
5120	0.02373531760536992	0:02:54.430567
5140	0.0048942019450974455	0:02:56.323961
5160	0.008513340835336145	0:02:54.847475
5180	0.017010115784588983	0:02:57.413896
5200	0.012047919981107928	0:02:55.159304
5220	0.014008534021852042	0:02:54.244512
5240	0.02095851641759206	0:02:52.919772
5260	0.005106112154188056	0:02:57.147698
5280	0.017163735278309878	0:02:53.635794
5300	0.03315076558560984	0:02:55.419901
5320	0.031672844306879396	0:02:55.170001
5340	0.015196396760677593	0:02:52.004671
5360	0.03206710069998571	0:02:54.749863
5380	0.01869422207226744	0:02:52.355395
5400	0.01905697338941036	0:02:54.883134
5420	0.03144703524989756	0:02:53.835500
5440	0.029431807870562904	0:02:53.028271
5460	0.03291712844431209	0:02:52.384408
5480	0.020594971551728767	0:02:46.946475
8500	0.006065915991340149	0:02:56.716510
8520	0.02591580886543924	0:02:53.778450
8540	0.0051397828301701825	0:02:52.337148
8560	0.025540549489729815	0:02:52.350162
8580	0.025320070390062017	0:02:54.698403
8600	0.014912473318589952	0:02:51.914618
8620	0.01655388281986969	0:02:51.247759
8640	0.030041446707997438	0:02:51.955433
8660	0.024398635592317808	0:02:53.338253
8680	0.023185404792082018	0:02:54.163081
8700	0.012118944039040007	0:02:54.034529
8720	0.005424930913669829	0:02:53.126743
8740	0.011160704534799335	0:02:53.696659
8760	0.02377508017204175	0:02:55.116054
8780	0.001827558225710285	0:02:52.873523
8800	0.008116974111101634	0:02:53.075606
8820	0.016195633785878075	0:02:54.886804
8840	0.010271789450925698	0:02:53.930760
8860	0.011029752476975479	0:02:49.876244
8880	0.013056477618074814	0:02:52.912361
8900	0.011283195347485269	0:02:51.786459
8920	0.011270983993274772	0:02:52.398383
8940	0.034469473152778485	0:02:52.798875
8960	0.0020834327094453263	0:02:50.934963
8980	0.017103175191017526	0:02:49.313546
2500	0.015276140875861429	0:02:56.210597
2520	0.02418693703788664	0:02:55.926472
2540	0.01775449246477191	0:02:56.693152
2560	0.011063490333305425	0:02:55.242344
2580	0.03789784176544009	0:02:56.954386
2600	0.012258215458489772	0:02:53.282220
2620	0.011978184451121369	0:02:56.395364
2640	0.024472142641639914	0:02:54.091774
2660	0.005463107460479527	0:02:55.881058
2680	0.00952074717920702	0:02:59.239628
2700	0.028255023437992216	0:02:55.210412
2720	0.01233629010066902	0:02:55.004398
2740	0.026494914738713585	0:02:53.811251
2760	0.005303269754187161	0:02:54.744636
2780	0.0269241018896311	0:02:52.556190
2800	0.008138008607346883	0:02:53.795677
2820	0.013187110856918836	0:02:55.160994
2840	0.019106704702337378	0:02:54.366900
2860	0.00923810241863101	0:02:52.153970
2880	0.004757198359837915	0:02:54.479284
2900	0.016370872794012826	0:02:55.966608
2920	0.014699948409925875	0:02:53.529397
2940	0.02903862481876638	0:02:53.404037
2960	0.017202289689666007	0:02:56.363804
2980	0.01470362867882605	0:02:33.367882
7500	0.026681860819392396	0:02:57.050401
7520	0.0038342773951025562	0:02:54.653815
7540	0.01581371547038873	0:02:55.306030
7560	0.015286830826121797	0:02:56.798705
7580	0.01405904173563108	0:02:56.744225
7600	0.015426804370774573	0:02:54.399553
7620	0.021355643694548027	0:02:54.915030
7640	0.026712427338866036	0:02:56.491990
7660	0.014927465599878127	0:02:53.732184
7680	0.026908817145060437	0:02:56.322309
7700	0.012429229484512428	0:02:52.511542
7720	0.010618516567249124	0:02:53.920213
7740	0.007674250023080122	0:02:55.979063
7760	0.018024495046736484	0:02:57.065132
7780	0.026548458343374125	0:02:52.974711
7800	0.007651495220663725	0:02:52.209867
7820	0.011959342931234272	0:02:54.406646
7840	0.03036099358275168	0:02:55.875744
7860	0.018797388619536552	0:02:54.985248
7880	0.024449349936061113	0:02:56.713842
7900	0.02174074952287497	0:02:53.854427
7920	0.017726726386229793	0:02:53.461699
7940	0.0038447027085178366	0:02:53.623090
7960	0.017159185605297746	0:02:55.521153
7980	0.012866225155797363	0:02:36.758970
2000	0.017946845940998997	0:02:56.004342
2020	0.02432807268544781	0:02:52.746494
2040	0.009561987367320501	0:02:53.500822
2060	0.01537784127003635	0:02:57.846000
2080	0.017639948187534588	0:02:53.991767
2100	0.008421520721604146	0:02:56.403220
2120	0.015191737636530468	0:02:55.332569
2140	0.022928197262165884	0:02:56.486930
2160	0.011897061942304006	0:02:55.829996
2180	0.0014330755366996812	0:02:54.263355
2200	0.009029453190867603	0:02:55.039453
2220	0.021915092290901973	0:02:57.202610
2240	0.01376443906731688	0:02:55.384151
2260	0.019008427406583015	0:02:56.431568
2280	0.0034798665371375496	0:02:53.303281
2300	0.010442894203686373	0:02:55.229994
2320	0.013500224019871474	0:02:54.117367
2340	0.016920295293420082	0:02:55.445380
2360	0.0331827470299876	0:02:55.034698
2380	0.006643806859729406	0:02:52.322691
2400	0.013409576593124646	0:02:53.557453
2420	0.018224070474590622	0:02:53.528329
2440	0.01748287722832864	0:02:53.091072
2460	0.01038026252389767	0:02:54.333073
2480	0.014748671607762772	0:02:38.285562
4000	0.008493147388745721	0:02:54.255253
4020	0.03565669466189407	0:02:53.961802
4040	0.024140004845174187	0:02:54.453971
4060	0.01237996657916405	0:02:52.222854
4080	0.019844212239283655	0:02:55.405276
4100	0.025153452356832078	0:02:54.369827
4120	0.0283522792885886	0:02:50.921342
4140	0.020483364148051953	0:02:52.668499
4160	0.02490218111383514	0:02:52.593659
4180	0.005098458436342412	0:02:53.033597
4200	0.004776695401142056	0:02:52.905470
4220	0.005707923221598852	0:02:51.954298
4240	0.020561925026000967	0:02:53.695919
4260	0.01004655558550955	0:02:54.149199
4280	0.010542212189359555	0:02:53.293081
4300	0.009606322039886313	0:02:54.294501
4320	0.010998862749230131	0:02:52.645978
4340	0.010228663920679105	0:02:54.728584
4360	0.05128152747927614	0:02:52.945016
4380	0.02319354924279676	0:02:54.221769
4400	0.007178885855227532	0:02:50.625440
4420	0.014905686027061462	0:02:54.838522
4440	0.013902588848110081	0:02:53.220303
4460	0.025159943681320678	0:02:54.725673
4480	0.01763897750503131	0:02:53.332991
9500	0.023240649625796268	0:02:58.661453
9520	0.05418389055108756	0:02:55.771893
9540	0.014499243641486912	0:02:55.406461
9560	0.016238912447638122	0:02:55.909661
9580	0.017610243829654895	0:02:54.920125
9600	0.0053280764032268245	0:02:54.804747
9620	0.015823176092976628	0:02:56.739477
9640	0.017772812035266195	0:02:55.621379
9660	0.025569100495109225	0:02:53.388412
9680	0.01875629260218628	0:02:56.502709
9700	0.013577405595724411	0:02:56.136434
9720	0.009310851670633558	0:02:55.097965
9740	0.013358512361638316	0:02:54.008322
9760	0.014984194783550293	0:02:56.876510
9780	0.0063987398137322835	0:02:52.965202
9800	0.03625839643631321	0:02:57.231021
9820	0.015616931529171913	0:02:54.231988
9840	0.020462283449410326	0:02:56.516133
9860	0.005742429008032388	0:02:53.500172
9880	0.02285175648381181	0:02:56.519953
9900	0.020560634932277944	0:02:51.931039
9920	0.016280699074291506	0:02:56.641446
9940	0.02407013151589143	0:02:56.561337
9960	0.01993891520500942	0:02:54.837615
9980	0.023901921116980522	0:02:39.308838
500	0.018821981730177167	0:02:57.020385
520	0.01769548306000034	0:02:54.696964
540	0.034905506590105204	0:02:54.195606
560	0.01811505112786082	0:02:56.127021
580	0.008082313616924646	0:02:55.161790
600	0.018059360947815864	0:02:55.009827
620	0.01509125851349112	0:02:57.243494
640	0.010577774625513656	0:02:55.812095
660	0.015780973412943242	0:02:54.679190
680	0.021526154230558415	0:02:53.245927
700	0.020348111775667286	0:02:53.361284
720	0.012008744236049656	0:02:54.241525
740	0.025052863571498947	0:02:51.956505
760	0.02413938628767681	0:02:59.560980
780	0.029326227744591135	0:02:55.525976
800	0.01780474676083968	0:02:53.645239
820	0.01525069140200225	0:02:56.088451
840	0.026655370365028193	0:02:53.362261
860	0.0047677702133550725	0:02:56.345737
880	0.007486106313516167	0:02:55.641212
900	0.005642917684128964	0:02:55.305743
920	0.015957368497344762	0:02:53.472593
940	0.03304410400080342	0:02:54.646234
960	0.027900646396620994	0:02:55.068403
980	0.005877970903439609	0:02:40.189616
0	0.015927740981433288	0:02:55.846888
20	0.02611464448027761	0:02:54.103589
40	0.028565386851787833	0:02:56.308681
60	0.020980161251167556	0:02:52.839332
80	0.01064780939178461	0:02:54.413176
100	0.006683960893680273	0:02:52.204590
120	0.009015224577465439	0:02:55.384809
140	0.008538575950783167	0:02:54.832888
160	0.012110857314690618	0:02:51.754998
180	0.021389287103049798	0:02:54.145060
200	0.01819477752712716	0:02:52.779312
220	0.016756675992125186	0:02:53.968849
240	0.02145762302803214	0:02:53.114910
260	0.023451943219938935	0:02:55.821888
280	0.025527098911350625	0:02:53.613041
300	0.018165343752571173	0:02:54.408468
320	0.0059719946611149766	0:02:53.297887
340	0.019907833061954015	0:02:53.635627
360	0.010948504452792157	0:02:52.668074
380	0.014511710000775755	0:02:53.942188
400	0.025925503549414804	0:02:52.437226
420	0.004699042225827264	0:02:55.886235
440	0.021462283429153853	0:02:55.789778
460	0.021228573858189118	0:02:52.580616
480	0.02259169877429617	0:02:45.660283
6500	0.017562607503072952	0:02:53.868571
6520	0.011627432672094125	0:02:53.286968
6540	0.008349841974721134	0:02:54.342933
6560	0.02106003319044621	0:02:56.166061
6580	0.013104307161368092	0:02:49.818519
6600	0.03021427840721428	0:02:55.360862
6620	0.013811652636238625	0:02:51.872239
6640	0.01879016575353057	0:02:54.609482
6660	0.01627538148611747	0:02:54.752528
6680	0.026402046553035984	0:02:56.166641
6700	0.020112324306966675	0:02:54.232733
6720	0.006020417102778691	0:02:55.350981
6740	0.009607501088477147	0:02:54.662406
6760	0.01407647204165357	0:02:54.891773
6780	0.01754422599063161	0:02:52.687658
6800	0.007493659682259733	0:02:49.087946
6820	0.03978062601413337	0:02:53.672708
6840	0.020539751123053694	0:02:55.361639
6860	0.011483632743588474	0:02:53.239485
6880	0.03374353781689288	0:02:54.345732
6900	0.03944620008802408	0:02:53.264209
6920	0.008313713639060916	0:02:55.244843
6940	0.033416825561563925	0:02:51.945926
6960	0.01435134498161103	0:02:52.528896
6980	0.012506102155643871	0:02:46.989736
