no.	maxl2sqr	time
9940	0.027577033266425133	0:08:47.043448
9960	0.021309413015842438	0:07:27.885988
9980	0.040724948048591614	0:06:37.557831
2000	0.01485823281109333	0:06:35.730301
2020	0.023383956402540207	0:06:36.361847
2040	0.02164781652390957	0:07:01.537885
2060	0.018427517265081406	0:09:18.815313
2080	0.023186879232525826	0:08:11.390261
2100	0.021129317581653595	0:08:10.603180
2120	0.020538782700896263	0:06:36.966505
2140	0.025125060230493546	0:06:37.278525
2160	0.01698949746787548	0:06:52.083118
2180	0.01989606022834778	0:07:15.141565
2200	0.02132839523255825	0:06:39.632789
2220	0.025620708242058754	0:06:36.150376
2240	0.025824185460805893	0:06:34.700343
2260	0.02726973593235016	0:06:35.363398
2280	0.017709793522953987	0:06:35.460341
2300	0.02943137288093567	0:06:35.284082
2320	0.016010195016860962	0:06:35.141168
2340	0.02426190674304962	0:06:44.028304
2360	0.016995038837194443	0:06:33.491271
2380	0.01941026747226715	0:06:38.254359
2400	0.02571145072579384	0:06:40.723542
2420	0.023055151104927063	0:06:34.745291
2440	0.02595817670226097	0:06:33.662653
2460	0.01765916496515274	0:06:33.863920
2480	0.019544046372175217	0:06:34.689219
2500	0.01536618359386921	0:06:31.477368
2520	0.018184982240200043	0:06:34.110632
2540	0.02562880702316761	0:06:31.476719
2560	0.0210984218865633	0:06:32.378274
2580	0.01711965538561344	0:06:30.531432
2600	0.025578856468200684	0:06:30.299946
2620	0.020930586382746696	0:06:32.484383
2640	0.025401635095477104	0:06:34.869126
2660	0.018267039209604263	0:06:36.743673
2680	0.016901738941669464	0:06:38.366466
2700	0.016574304550886154	0:06:36.218845
2720	0.015636062249541283	0:06:36.748707
2740	0.01514274813234806	0:06:30.215038
2760	0.016912786290049553	0:06:31.128003
2780	0.022116605192422867	0:06:33.909355
2800	0.02714042365550995	0:06:40.371982
2820	0.025974096730351448	0:06:39.696410
2840	0.014752575196325779	0:06:36.334276
2860	0.018078535795211792	0:06:36.893721
2880	0.012584909796714783	0:06:38.114775
2900	0.025830743834376335	0:06:37.263289
2920	0.016090042889118195	0:06:35.586315
2940	0.026210930198431015	0:06:36.408973
2960	0.018683604896068573	0:06:36.262238
2980	0.01895560324192047	0:06:39.362161
7000	0.014959584921598434	0:06:48.066106
7020	0.018595848232507706	0:06:30.979993
7040	0.03177638724446297	0:06:20.648662
7060	0.02364066243171692	0:06:21.207579
7080	0.022227909415960312	0:06:29.460856
7100	0.02414330095052719	0:06:26.705344
7120	0.032328687608242035	0:06:21.778885
7140	0.018012214452028275	0:06:20.785752
7160	0.021511880680918694	0:06:20.768205
7180	0.019093412905931473	0:06:26.681574
7200	0.021782509982585907	0:06:17.147252
7220	0.029153823852539062	0:06:24.248338
7240	0.017121605575084686	0:06:23.845363
7260	0.0219990536570549	0:06:22.920921
7280	0.012465154752135277	0:06:22.532998
7300	0.017969906330108643	0:06:22.139730
7320	0.01883796788752079	0:06:17.127324
7340	0.011955579742789268	0:06:16.893518
7360	0.016961174085736275	0:06:17.933250
7380	0.014944077469408512	0:06:20.431334
7400	0.024217993021011353	0:06:21.029981
7420	0.032455530017614365	0:06:20.608671
7440	0.02077905461192131	0:06:19.751374
7460	0.019395526498556137	0:06:22.076646
7480	0.02169320173561573	0:06:21.205658
7500	0.023794101551175117	0:06:21.174214
7520	0.020327609032392502	0:06:21.638150
7540	0.022642984986305237	0:06:18.824106
7560	0.018724052235484123	0:06:22.917955
7580	0.022113751620054245	0:06:17.401311
7600	0.019511591643095016	0:06:23.221906
7620	0.019873403012752533	0:06:17.340831
7640	0.017751067876815796	0:06:21.737939
7660	0.02287498116493225	0:06:17.352200
7680	0.018302300944924355	0:07:07.868468
7700	0.017027931287884712	0:06:36.481864
7720	0.02001364156603813	0:06:44.262142
7740	0.022441908717155457	0:07:54.493586
7760	0.021042965352535248	0:09:09.992414
7780	0.022027621045708656	0:08:42.744060
7800	0.026998642832040787	0:09:14.317894
7820	0.019598346203565598	0:07:36.467537
7840	0.021801786497235298	0:06:18.447197
7860	0.024080101400613785	0:06:25.053339
7880	0.020782291889190674	0:06:29.794750
7900	0.018867677077651024	0:06:27.963206
7920	0.020327456295490265	0:06:22.559244
7940	0.019502639770507812	0:06:26.303400
7960	0.020541241392493248	0:06:20.782106
7980	0.013279315084218979	0:06:23.721722
1000	0.018020102754235268	0:06:31.463971
1020	0.01839674636721611	0:06:28.322022
1040	0.011113724671304226	0:06:28.566003
1060	0.024965498596429825	0:06:29.014130
1080	0.015016521327197552	0:06:26.602043
1100	0.02135266549885273	0:06:26.920405
1120	0.019596410915255547	0:06:27.868431
1140	0.021545428782701492	0:06:27.503945
1160	0.01583232171833515	0:06:26.438768
1180	0.011589146219193935	0:06:28.779818
1200	0.02041557803750038	0:06:26.353329
1220	0.023211313411593437	0:06:27.764691
1240	0.016303587704896927	0:06:30.092656
1260	0.014385114423930645	0:06:33.349967
1280	0.012113593518733978	0:06:39.675765
1300	0.01600457727909088	0:06:32.416751
1320	0.01803397759795189	0:06:32.567735
1340	0.02412884682416916	0:06:32.471210
1360	0.010982784442603588	0:06:31.852956
1380	0.0170516949146986	0:06:30.124160
1400	0.015883710235357285	0:06:27.114965
1420	0.017539752647280693	0:06:27.967772
1440	0.017701992765069008	0:06:25.806972
1460	0.026708383113145828	0:06:31.361583
1480	0.018361788243055344	0:06:32.587543
1500	0.014717379584908485	0:06:30.860205
1520	0.01909978874027729	0:06:33.668389
1540	0.019503004848957062	0:06:33.450900
1560	0.019920140504837036	0:06:33.199888
1580	0.017917364835739136	0:08:04.959358
1600	0.020030707120895386	0:09:26.938666
1620	0.020530346781015396	0:09:07.905844
1640	0.020658964291214943	0:07:03.497791
1660	0.01501951739192009	0:06:31.122116
1680	0.01982591114938259	0:06:41.158494
1700	0.02189018577337265	0:07:16.557274
1720	0.027106601744890213	0:07:21.484083
1740	0.02503301203250885	0:06:29.147617
1760	0.012277405709028244	0:06:27.049837
1780	0.011793995276093483	0:06:30.827403
1800	0.017515504732728004	0:06:42.223583
1820	0.019968777894973755	0:07:38.353531
1840	0.02546033076941967	0:08:52.018377
1860	0.01479316595941782	0:07:14.987952
1880	0.022837556898593903	0:06:48.627092
1900	0.02116711623966694	0:07:43.527705
1920	0.017959505319595337	0:07:04.799770
1940	0.023639114573597908	0:06:33.424716
1960	0.026791533455252647	0:06:28.223998
1980	0.019429348409175873	0:06:28.477655
6000	0.019714605063199997	0:07:35.127650
6020	0.01561586745083332	0:07:09.793045
6040	0.01694675162434578	0:07:03.532937
6060	0.01308746449649334	0:06:55.846369
6080	0.026183851063251495	0:07:45.218514
6100	0.02436199225485325	0:07:20.589367
6120	0.021262452006340027	0:06:44.766922
6140	0.02500862441956997	0:08:10.995514
6160	0.02709987387061119	0:06:55.452003
6180	0.021005067974328995	0:08:05.177375
6200	0.021092480048537254	0:09:23.620878
6220	0.0212695449590683	0:08:12.182743
6240	0.027252469211816788	0:08:17.648213
6260	0.026013536378741264	0:08:06.139427
6280	0.02503884956240654	0:07:11.451911
6300	0.024615954607725143	0:07:59.099267
6320	0.014057507738471031	0:07:30.361349
6340	0.026657983660697937	0:06:54.259296
6360	0.022875316441059113	0:07:44.044691
6380	0.017538903281092644	0:07:20.965196
6400	0.02230454422533512	0:08:09.592121
6420	0.01796698197722435	0:07:03.394061
6440	0.022099968045949936	0:06:47.328155
6460	0.030633989721536636	0:08:40.409405
6480	0.021231355145573616	0:06:56.444570
6500	0.023282058537006378	0:07:02.209409
6520	0.01895716041326523	0:07:38.992643
6540	0.012417297810316086	0:07:43.885810
6560	0.019341658800840378	0:08:09.915188
6580	0.026812538504600525	0:08:27.746101
6600	0.01810286194086075	0:06:58.093932
6620	0.02303217723965645	0:08:40.679708
6640	0.023653512820601463	0:07:00.703776
6660	0.02584543079137802	0:08:25.484209
6680	0.016342736780643463	0:09:21.295270
6700	0.026953257620334625	0:08:07.661208
6720	0.01513507030904293	0:08:40.361837
6740	0.020295098423957825	0:09:17.369221
6760	0.021880632266402245	0:11:46.024262
6780	0.02530531957745552	0:08:36.284693
6800	0.025700673460960388	0:07:46.735415
6820	0.027111681178212166	0:06:55.926614
6840	0.018985219299793243	0:06:55.857805
6860	0.025740163400769234	0:06:42.651094
6880	0.026509754359722137	0:06:41.922767
6900	0.014045234769582748	0:06:38.939104
6920	0.022580645978450775	0:06:32.691046
6940	0.01771683245897293	0:06:31.988404
6960	0.020460888743400574	0:06:39.261999
6980	0.015293147414922714	0:06:44.698727
3000	0.01863761804997921	0:09:51.915115
3020	0.021066635847091675	0:09:17.957266
3040	0.01809510588645935	0:09:59.897261
3060	0.014388494193553925	0:06:17.292720
3080	0.021689392626285553	0:07:20.035135
3100	0.022355614230036736	0:07:59.061626
3120	0.02888156846165657	0:06:16.781413
3140	0.0218401737511158	0:06:47.284810
3160	0.014274368062615395	0:07:13.068441
3180	0.02237870544195175	0:06:50.288853
3200	0.017395582050085068	0:07:45.173971
3220	0.028003284707665443	0:08:13.179622
3240	0.017421554774045944	0:07:28.591624
3260	0.0280356016010046	0:07:25.899746
3280	0.017795803025364876	0:06:51.182205
3300	0.027634039521217346	0:07:54.387855
3320	0.013035936281085014	0:07:31.343980
3340	0.02156740054488182	0:06:18.650537
3360	0.01688476651906967	0:06:34.397882
3380	0.013147590681910515	0:07:48.612513
3400	0.0207009669393301	0:06:34.702050
3420	0.013176213949918747	0:07:42.739632
3440	0.023812534287571907	0:06:54.240386
3460	0.019061267375946045	0:06:24.017071
3480	0.015278030186891556	0:07:25.640223
3500	0.021703416481614113	0:07:12.161894
3520	0.01583850383758545	0:07:07.581168
3540	0.018535839393734932	0:06:11.377486
3560	0.016409995034337044	0:07:34.367517
3580	0.020917320623993874	0:06:59.761968
3600	0.02310703881084919	0:08:20.007967
3620	0.022939804941415787	0:07:42.206391
3640	0.018640141934156418	0:07:35.624841
3660	0.022319354116916656	0:07:09.018859
3680	0.025882091373205185	0:06:12.664749
3700	0.017426081001758575	0:06:12.329149
3720	0.025578806176781654	0:07:04.318409
3740	0.02634698897600174	0:07:45.973197
3760	0.017102543264627457	0:07:28.104262
3780	0.026169490069150925	0:07:47.410617
3800	0.017255347222089767	0:06:30.305792
3820	0.024086177349090576	0:07:32.180676
3840	0.01893647573888302	0:06:50.756701
3860	0.02391580305993557	0:06:15.468791
3880	0.01732795313000679	0:06:27.212823
3900	0.010911282151937485	0:06:33.825745
3920	0.025337031111121178	0:06:31.544130
3940	0.02142281085252762	0:06:27.941598
3960	0.02160531096160412	0:06:28.494171
3980	0.02418067678809166	0:06:27.603876
5000	0.02031203731894493	0:07:00.665167
5020	0.019484788179397583	0:07:46.060478
5040	0.018604882061481476	0:08:01.554790
5060	0.02146071009337902	0:07:33.609836
5080	0.02028227597475052	0:07:24.480967
5100	0.020916402339935303	0:07:29.624549
5120	0.026309674605727196	0:07:35.874209
5140	0.021771211177110672	0:08:11.579619
5160	0.025262217968702316	0:08:41.900014
5180	0.015873093158006668	0:08:12.044660
5200	0.01622949168086052	0:07:58.171020
5220	0.01838250458240509	0:09:00.702551
5240	0.0154957240447402	0:07:51.605746
5260	0.02199704200029373	0:07:19.185063
5280	0.018692495301365852	0:06:24.146505
5300	0.01867745816707611	0:07:39.448903
5320	0.021328335627913475	0:11:17.144651
5340	0.03090943768620491	0:09:59.553529
5360	0.020771203562617302	0:08:23.676376
5380	0.01851234771311283	0:10:39.899552
5400	0.02521045133471489	0:11:25.817282
5420	0.02790139615535736	0:08:27.772616
5440	0.020974498242139816	0:08:37.625059
5460	0.01448911800980568	0:09:06.138779
5480	0.021060379222035408	0:07:24.818214
5500	0.03134710341691971	0:06:16.606225
5520	0.011914772912859917	0:07:48.835056
5540	0.01675346866250038	0:08:07.576987
5560	0.019752973690629005	0:06:38.923521
5580	0.016629576683044434	0:08:35.649453
5600	0.014120444655418396	0:07:24.860384
5620	0.018895786255598068	0:06:45.908089
5640	0.018267033621668816	0:07:29.787373
5660	0.017781861126422882	0:07:56.548343
5680	0.02624928578734398	0:07:07.427801
5700	0.018722301349043846	0:07:43.504538
5720	0.01332468818873167	0:06:25.091505
5740	0.021938998252153397	0:06:56.174345
5760	0.0243107657879591	0:07:09.048302
5780	0.018238622695207596	0:06:52.631764
5800	0.018430747091770172	0:08:50.093754
5820	0.025047946721315384	0:06:36.333898
5840	0.025778546929359436	0:06:35.397525
5860	0.025914331898093224	0:06:34.417184
5880	0.012732034549117088	0:06:32.523732
5900	0.020715495571494102	0:06:41.884374
5920	0.01629560999572277	0:06:41.260298
5940	0.02258092164993286	0:06:32.596783
5960	0.01891247183084488	0:06:36.857216
5980	0.01948445849120617	0:06:17.981799
8000	0.0236862450838089	0:09:49.515486
8020	0.018065940588712692	0:07:58.885220
8040	0.01903345063328743	0:07:06.784066
8060	0.01728222146630287	0:08:27.363986
8080	0.019058555364608765	0:07:23.302608
8100	0.015010657720267773	0:07:54.103311
8120	0.021709851920604706	0:08:16.407169
8140	0.027245301753282547	0:07:12.036988
8160	0.019271638244390488	0:08:17.621916
8180	0.022997424006462097	0:08:43.612365
8200	0.028241723775863647	0:07:46.304520
8220	0.024801243096590042	0:07:11.934402
8240	0.023778356611728668	0:07:37.119388
8260	0.018680624663829803	0:06:58.957116
8280	0.02881287969648838	0:08:37.617976
8300	0.03241090849041939	0:06:40.092226
8320	0.02363395132124424	0:07:10.461985
8340	0.0177443940192461	0:08:19.804915
8360	0.017257221043109894	0:06:41.172014
8380	0.023066826164722443	0:08:05.631206
8400	0.02244396321475506	0:07:13.905311
8420	0.013710848055779934	0:07:16.682255
8440	0.029535651206970215	0:08:00.802571
8460	0.02824128232896328	0:08:28.258617
8480	0.023294560611248016	0:08:54.392797
8500	0.026512347161769867	0:08:10.806822
8520	0.017734095454216003	0:09:42.721149
8540	0.012897199019789696	0:10:36.288228
8560	0.0419747494161129	0:08:48.333411
8580	0.020303688943386078	0:06:36.027593
8600	0.012675585225224495	0:06:58.069039
8620	0.01834161952137947	0:09:27.709732
8640	0.01580313965678215	0:06:35.579730
8660	0.023103680461645126	0:08:07.326235
8680	0.01734224706888199	0:08:30.688735
8700	0.017633257433772087	0:08:09.858615
8720	0.01663389801979065	0:08:26.938898
8740	0.012335183098912239	0:06:38.559582
8760	0.01810552552342415	0:06:53.945082
8780	0.02091483771800995	0:07:45.190067
8800	0.03428734093904495	0:07:08.627604
8820	0.02311870828270912	0:06:49.744744
8840	0.02122493088245392	0:06:50.902995
8860	0.020575352013111115	0:06:54.641419
8880	0.028040997684001923	0:06:37.855740
8900	0.019428296014666557	0:06:38.948464
8920	0.022506901994347572	0:06:34.528789
8940	0.023617401719093323	0:06:38.572024
8960	0.0270981602370739	0:06:35.569937
8980	0.024091025814414024	0:06:33.924095
0	0.020269501954317093	0:06:20.212071
20	0.018443087115883827	0:06:29.820848
40	0.011478549800813198	0:06:20.382437
60	0.0255560502409935	0:06:21.372006
80	0.019597584381699562	0:06:19.896163
100	0.01986853778362274	0:06:20.976105
120	0.021452197805047035	0:06:21.336235
140	0.01691378466784954	0:06:21.628144
160	0.019381867721676826	0:06:19.648280
180	0.012034572660923004	0:06:21.510789
200	0.021640107035636902	0:06:20.069796
220	0.01569184474647045	0:06:25.059474
240	0.017252815887331963	0:06:22.135960
260	0.03052041307091713	0:06:22.907035
280	0.018044840544462204	0:06:17.909926
300	0.01785711944103241	0:06:18.514623
320	0.014657553285360336	0:06:21.740761
340	0.015251221135258675	0:06:21.443953
360	0.024625198915600777	0:06:20.643688
380	0.02561333030462265	0:06:22.184228
400	0.024768948554992676	0:06:20.856751
420	0.021571196615695953	0:06:21.000686
440	0.021882086992263794	0:06:19.647593
460	0.01675591804087162	0:06:20.489256
480	0.01460210233926773	0:06:22.797432
500	0.02277730405330658	0:06:16.209044
520	0.01994587853550911	0:06:19.990813
540	0.025556527078151703	0:06:21.746935
560	0.01695861481130123	0:06:37.132468
580	0.01848246157169342	0:06:37.420757
600	0.0183013416826725	0:07:01.941751
620	0.020953068509697914	0:06:23.589988
640	0.0125832948833704	0:06:21.401951
660	0.023897439241409302	0:06:39.493125
680	0.019694000482559204	0:08:05.301415
700	0.01368745882064104	0:08:58.350390
720	0.026475917547941208	0:06:20.901013
740	0.018217194825410843	0:06:21.082313
760	0.016533030197024345	0:06:22.920800
780	0.0257156640291214	0:06:32.312176
800	0.019545532763004303	0:06:20.481382
820	0.02163134515285492	0:06:19.351221
840	0.013575968332588673	0:06:44.640460
860	0.02370145171880722	0:06:23.066489
880	0.019356759265065193	0:06:26.298913
900	0.012089302763342857	0:06:23.280692
920	0.01409261766821146	0:06:21.861089
940	0.017191775143146515	0:06:26.338941
960	0.01717597059905529	0:06:22.395463
980	0.027116119861602783	0:06:24.978945
4000	0.021732550114393234	0:06:22.532505
4020	0.02378625050187111	0:06:22.170904
4040	0.017474476248025894	0:06:24.065846
4060	0.016166595742106438	0:06:20.142038
4080	0.018506284803152084	0:06:19.741752
4100	0.029373541474342346	0:06:20.311250
4120	0.018886949867010117	0:06:20.897238
4140	0.035157449543476105	0:06:20.136491
4160	0.018697261810302734	0:06:19.203652
4180	0.019575992599129677	0:06:21.417528
4200	0.02280445210635662	0:06:17.977464
4220	0.019943837076425552	0:06:27.852334
4240	0.018239349126815796	0:07:23.111035
4260	0.019953275099396706	0:07:06.538733
4280	0.01594918593764305	0:07:19.552002
4300	0.017030999064445496	0:07:17.820997
4320	0.025616206228733063	0:09:02.729000
4340	0.020098790526390076	0:09:47.695069
4360	0.019496450200676918	0:08:32.462181
4380	0.020613357424736023	0:07:47.075869
4400	0.026326045393943787	0:09:19.277093
4420	0.02075446955859661	0:06:15.953337
4440	0.02083655819296837	0:06:14.845841
4460	0.017088035121560097	0:06:15.535907
4480	0.025006897747516632	0:06:18.260334
4500	0.01281116995960474	0:06:16.008579
4520	0.022023890167474747	0:06:24.461425
4540	0.022360853850841522	0:06:21.443298
4560	0.01985708624124527	0:06:19.833802
4580	0.015181544236838818	0:06:18.161664
4600	0.02033553645014763	0:06:21.053080
4620	0.025702156126499176	0:06:17.290506
4640	0.01612115651369095	0:06:15.527166
4660	0.016834048554301262	0:06:16.347464
4680	0.021227393299341202	0:06:22.549054
4700	0.01814592443406582	0:06:21.800211
4720	0.020483123138546944	0:06:20.005850
4740	0.013944912701845169	0:06:16.095540
4760	0.01982296071946621	0:06:16.163432
4780	0.02140173688530922	0:06:20.390054
4800	0.019311264157295227	0:06:36.307597
4820	0.02659241482615471	0:06:34.026870
4840	0.01734325662255287	0:06:22.542931
4860	0.02220885455608368	0:06:23.350730
4880	0.01989973708987236	0:06:23.289620
4900	0.023399638012051582	0:06:22.563848
4920	0.031201284378767014	0:06:23.232636
4940	0.027368657290935516	0:06:36.288082
4960	0.03082902729511261	0:07:23.417046
4980	0.018093181774020195	0:06:20.696787
