no.	maxl2sqr	time
1080	0.010395656679718115	0:04:16.491716
1100	0.014837512663437576	0:04:16.618246
1120	0.01358889038933745	0:04:16.550467
1140	0.014839105485291059	0:04:16.652355
1160	0.011039541451463268	0:04:16.465249
1180	0.008060796543744515	0:04:16.615396
1200	0.014195983726968231	0:04:16.465413
1220	0.01669021521274417	0:04:16.528636
1240	0.011277034146937601	0:04:16.480420
1260	0.009753605734771228	0:04:16.494692
1280	0.008219038909987882	0:04:16.498404
1300	0.011196728724868321	0:04:16.774287
1320	0.012454983902351339	0:04:16.666338
1340	0.01703347949242523	0:04:16.772095
1360	0.0075109629678743045	0:04:16.622197
1380	0.011925383181754526	0:04:16.742543
1400	0.011196421900787094	0:04:16.732412
1420	0.012343202392666909	0:04:16.715795
1440	0.012214107864086023	0:04:16.747184
1460	0.018626711312500516	0:04:16.666035
1480	0.013172842214089788	0:04:16.502771
1500	0.010157526994123728	0:04:16.500871
1520	0.013316331452269084	0:04:16.531024
1540	0.013475690910099224	0:04:22.065377
1560	0.014026146723076378	0:04:17.355613
1580	0.012334073027911726	0:04:17.598351
1600	0.014260145082043782	0:04:20.197106
1620	0.014592504493922246	0:04:17.318893
1640	0.014481352083649129	0:04:17.022361
1660	0.010411410579385435	0:04:16.977506
1680	0.013661652340799607	0:04:17.115007
1700	0.015729077697270142	0:04:16.792332
1720	0.01904223996275378	0:04:16.878488
1740	0.017338645392705604	0:04:16.953699
1760	0.008528767397471078	0:04:16.883251
1780	0.007999155765219187	0:04:17.096473
1800	0.012375929376936753	0:04:16.955502
1820	0.013647260816216696	0:04:16.988642
1840	0.018030361388900795	0:04:16.948918
1860	0.010467872337794686	0:04:16.920126
1880	0.01600287825535048	0:04:16.796844
1900	0.014638688063659411	0:04:16.893128
1920	0.012211463920476883	0:04:16.857013
1940	0.016206725632064458	0:04:16.968664
1960	0.018543336391316775	0:04:16.965889
1980	0.013523584635209033	0:04:16.350850
9000	0.017948169184400103	0:04:20.705737
9020	0.0208763435354018	0:04:20.599620
9040	0.015819812267223017	0:04:20.281124
9060	0.018257212484337162	0:04:19.662184
9080	0.018355152988596128	0:04:18.258614
9100	0.014929710296315946	0:04:17.536156
9120	0.008481098294129671	0:04:17.451711
9140	0.008992245160884597	0:04:17.740241
9160	0.01806479252993501	0:04:17.623958
9180	0.014174947545102342	0:04:17.494288
9200	0.015068415098037842	0:04:17.177969
9220	0.016756236861192854	0:04:17.537830
9240	0.018514528095353873	0:04:17.510049
9260	0.013566214556815663	0:04:17.377770
9280	0.017300510662854752	0:04:17.447988
9300	0.017140550772546295	0:04:17.210231
9320	0.011284648989056758	0:04:17.224029
9340	0.012756835487989152	0:04:17.281163
9360	0.016003079690749926	0:04:17.109530
9380	0.013729186915803413	0:04:17.706681
9400	0.01813709186187375	0:04:17.803840
9420	0.015089914557533547	0:04:17.287680
9440	0.017204132473771405	0:04:17.576646
9460	0.015534216850596685	0:04:17.664547
9480	0.0207709412585795	0:04:17.488020
9500	0.01945025529459523	0:04:17.500855
9520	0.009111530375990336	0:04:17.559671
9540	0.010254575716936928	0:04:23.498805
9560	0.014628953481533032	0:04:18.280038
9580	0.01322209052341215	0:04:17.818487
9600	0.011777344276351746	0:04:17.365739
9620	0.011058428720798763	0:04:17.588347
9640	0.015400457956258464	0:04:17.927306
9660	0.02102958910693756	0:04:17.721408
9680	0.015263510039037703	0:04:17.981220
9700	0.012555341210133578	0:04:18.136949
9720	0.01989646716406773	0:04:17.772027
9740	0.01930155898527079	0:04:18.134106
9760	0.011200237920609285	0:04:18.051504
9780	0.017269111475525428	0:04:17.781214
9800	0.0167999342833075	0:04:17.717857
9820	0.01477722390678868	0:04:17.938805
9840	0.012935207093421011	0:04:17.887655
9860	0.014625856611043764	0:04:17.696288
9880	0.013191347003885285	0:04:17.619295
9900	0.014977307734093	0:04:17.867944
9920	0.014306863415328205	0:04:17.797648
9940	0.019176005447271237	0:04:17.735312
9960	0.014787881335548429	0:04:17.599170
9980	0.028252261296813956	0:04:16.842993
5000	0.014436622936816938	0:04:15.617017
5020	0.013743242334774133	0:04:15.589073
5040	0.012808177779047272	0:04:15.738788
5060	0.014930390663916493	0:04:15.059819
5080	0.014191747547767575	0:04:15.224324
5100	0.014563547831449242	0:04:14.818792
5120	0.018272280314548785	0:04:15.090667
5140	0.015236907874929342	0:04:14.862270
5160	0.0176715034390691	0:04:14.653553
5180	0.01109341747949112	0:04:14.944627
5200	0.011300494805404189	0:04:14.649588
5220	0.01289344774841987	0:04:14.840089
5240	0.010733858614106659	0:04:14.685047
5260	0.01524445115622592	0:04:14.865726
5280	0.013646313033640658	0:04:15.008563
5300	0.013044311566010575	0:04:15.110126
5320	0.015389200242652156	0:04:14.621913
5340	0.02175189417463315	0:04:14.713526
5360	0.014476539351212077	0:04:14.725631
5380	0.01297031114735644	0:04:14.750639
5400	0.017472100673131458	0:04:14.538404
5420	0.01937858020266096	0:04:14.772246
5440	0.014527352671927276	0:04:14.710322
5460	0.010000357112564449	0:04:14.832260
5480	0.014681762199285436	0:04:14.834921
5500	0.021542151051617286	0:04:14.806325
5520	0.008266127815326492	0:04:14.556976
5540	0.011722101044668403	0:04:21.288176
5560	0.013817403512572712	0:04:17.610067
5580	0.01180118585608135	0:04:15.463912
5600	0.009847690117170632	0:04:15.171123
5620	0.013029954711961705	0:04:15.455964
5640	0.012745971084624752	0:04:15.297193
5660	0.012509193302890222	0:04:15.420403
5680	0.018303723904809027	0:04:15.371626
5700	0.013241671630700311	0:04:15.484987
5720	0.009177507410513597	0:04:15.509621
5740	0.015548301278068413	0:04:15.510209
5760	0.01715295403510799	0:04:15.216745
5780	0.012940699472405406	0:04:15.307490
5800	0.01312061922841597	0:04:15.244321
5820	0.01750737139830778	0:04:15.387550
5840	0.018065563509375944	0:04:15.461092
5860	0.018241977509553062	0:04:15.276521
5880	0.008734550246551334	0:04:15.204875
5900	0.014376517721953466	0:04:15.509705
5920	0.01133738275693326	0:04:15.108748
5940	0.01610007723422581	0:04:15.231054
5960	0.01364680249201599	0:04:15.293067
5980	0.01416977098882466	0:04:15.130192
3000	0.013039137986674287	0:04:16.829714
3020	0.015191286022665462	0:04:16.154219
3040	0.012398711271828254	0:04:16.495804
3060	0.009882305313607542	0:04:16.046453
3080	0.01525752007403966	0:04:16.298340
3100	0.015887015042096674	0:04:16.244468
3120	0.020533792758876228	0:04:16.325211
3140	0.015402599833109706	0:04:16.020992
3160	0.010043135809536578	0:04:16.020648
3180	0.015912108887925734	0:04:16.292681
3200	0.012372239894129727	0:04:16.317744
3220	0.019590547846519903	0:04:16.297088
3240	0.012291336261780614	0:04:16.580875
3260	0.019796450393047765	0:04:16.303765
3280	0.012627439195969377	0:04:16.253563
3300	0.019169899811296767	0:04:16.486135
3320	0.008883645228866918	0:04:15.986278
3340	0.015122288318591894	0:04:15.912988
3360	0.01159988551941734	0:04:16.199944
3380	0.008881148230209385	0:04:16.126451
3400	0.014098889406377189	0:04:16.320020
3420	0.008965096439244603	0:04:16.432945
3440	0.016748623718919824	0:04:16.382103
3460	0.013332702828890961	0:04:16.656588
3480	0.010604095747646546	0:04:16.428412
3500	0.015134018923001855	0:04:16.351212
3520	0.01116928821826612	0:04:16.548262
3540	0.01340832725422928	0:04:21.929113
3560	0.011651565486388104	0:04:19.722885
3580	0.014300537919721381	0:04:18.497371
3600	0.016342831117781363	0:04:18.490039
3620	0.01634342413731632	0:04:18.443373
3640	0.013171951587231992	0:04:18.916857
3660	0.0162360969558098	0:04:18.905867
3680	0.018392480948076717	0:04:19.044634
3700	0.012178519406014037	0:04:18.815695
3720	0.017600275411062228	0:04:18.977334
3740	0.01864017314568166	0:04:18.696450
3760	0.01189629907524686	0:04:18.685061
3780	0.01820877864183945	0:04:18.804745
3800	0.011913993617599495	0:04:18.766752
3820	0.01699239534821163	0:04:18.739877
3840	0.013300420037344156	0:04:18.773218
3860	0.01688195639057273	0:04:18.508876
3880	0.012127408242047347	0:04:18.829667
3900	0.007593356680899065	0:04:18.787726
3920	0.01730342068217186	0:04:18.467886
3940	0.015432711948334288	0:04:18.568409
3960	0.015007742213547084	0:04:16.808941
3980	0.017556941076086463	0:04:14.948142
8000	0.01659106039358669	0:04:18.341945
8020	0.012504817705859901	0:04:18.152791
8040	0.013520442706299877	0:04:17.819210
8060	0.012357583485676334	0:04:17.365509
8080	0.013611122538271136	0:04:17.378744
8100	0.010447651653334824	0:04:17.428391
8120	0.015366127296535538	0:04:17.428403
8140	0.01935312560873079	0:04:17.376997
8160	0.013407638885347229	0:04:17.424946
8180	0.016045724933843382	0:04:17.353185
8200	0.019798447134406368	0:04:17.261764
8220	0.01705545520506601	0:04:17.179925
8240	0.01665853825265652	0:04:17.314216
8260	0.013360198653379438	0:04:17.289845
8280	0.019698696292096484	0:04:17.241871
8300	0.022420398184057937	0:04:17.349130
8320	0.016414721946980692	0:04:17.340831
8340	0.012250366836115868	0:04:17.242994
8360	0.011996572614021836	0:04:17.285136
8380	0.01610620184775237	0:04:17.109896
8400	0.015615040763547793	0:04:17.153019
8420	0.009447888897069373	0:04:17.201864
8440	0.02032118297582516	0:04:17.151597
8460	0.019870193803191005	0:04:17.333277
8480	0.016196278952372942	0:04:17.046852
8500	0.018331726375062533	0:04:17.229692
8520	0.012391474348717775	0:04:16.960695
8540	0.008992733576625493	0:04:22.881782
8560	0.028987752233732185	0:04:18.830718
8580	0.014235173642685898	0:04:17.460138
8600	0.00879543233675818	0:04:17.494639
8620	0.012688885068524792	0:04:17.548928
8640	0.011021020470455459	0:04:17.781807
8660	0.016495484793569992	0:04:17.614645
8680	0.012109481579363115	0:04:17.739476
8700	0.0122488307762688	0:04:18.012631
8720	0.011451313029078647	0:04:17.752553
8740	0.00854236961409899	0:04:17.838356
8760	0.012944725815991116	0:04:17.449799
8780	0.014918677537711242	0:04:17.883881
8800	0.023815964100199545	0:04:17.850083
8820	0.016272606819873917	0:04:17.789269
8840	0.015095561009440366	0:04:17.593286
8860	0.014683343153072338	0:04:17.882337
8880	0.019542467424552193	0:04:17.705703
8900	0.013484950268560437	0:04:17.695815
8920	0.015695953377573367	0:04:17.625031
8940	0.01639770065891816	0:04:17.969887
8960	0.018702700844051564	0:04:17.911160
8980	0.016393232811234712	0:04:16.515228
6000	0.013447100830038857	0:04:15.842070
6020	0.01070197274002654	0:04:15.641769
6040	0.01221404721755059	0:04:15.363902
6060	0.009025486319070691	0:04:14.893060
6080	0.01897896582400223	0:04:15.118689
6100	0.017145635896541268	0:04:15.284417
6120	0.014869461494090744	0:04:15.013780
6140	0.017872331660787475	0:04:15.284863
6160	0.0192046883517049	0:04:15.117533
6180	0.014794420924471075	0:04:15.101989
6200	0.014685388645308845	0:04:15.099360
6220	0.014873192887430947	0:04:15.313054
6240	0.01903875569695733	0:04:15.085549
6260	0.018346614380570402	0:04:15.209260
6280	0.017875110084247598	0:04:14.981039
6300	0.017134376740058164	0:04:15.275716
6320	0.00970038362515453	0:04:15.077317
6340	0.01854904735602128	0:04:14.997820
6360	0.015960180361054347	0:04:14.911247
6380	0.012305163943219035	0:04:15.088640
6400	0.01569402873145319	0:04:15.040560
6420	0.012424647161807958	0:04:15.082432
6440	0.01575361822215452	0:04:14.939140
6460	0.02117051111486376	0:04:15.245879
6480	0.014950549686576407	0:04:14.969667
6500	0.016181862256726375	0:04:15.130283
6520	0.01332304700995343	0:04:15.025172
6540	0.008508996022274241	0:04:20.849677
6560	0.013382346274208687	0:04:17.800039
6580	0.0190882936247842	0:04:15.374077
6600	0.012600817466454447	0:04:15.384487
6620	0.015894354241141245	0:04:15.352789
6640	0.01626821386768358	0:04:15.788850
6660	0.017616095902678663	0:04:15.613203
6680	0.011209559093119343	0:04:15.609262
6700	0.018419242220257842	0:04:15.736945
6720	0.010520423895475264	0:04:15.653126
6740	0.014552886748763953	0:04:15.627158
6760	0.015824841603913002	0:04:15.467829
6780	0.017495959402024815	0:04:15.619129
6800	0.01797043034490509	0:04:15.578496
6820	0.01884731991137547	0:04:15.579540
6840	0.013570279700369753	0:04:15.520120
6860	0.018087808796847682	0:04:15.488140
6880	0.01890921836717168	0:04:15.547398
6900	0.009888707551003214	0:04:15.698858
6920	0.015885880178826688	0:04:15.315617
6940	0.01252930022488745	0:04:15.759560
6960	0.014183518648705868	0:04:15.601840
6980	0.01073459440750527	0:04:15.485723
2000	0.010364509063692844	0:04:14.362612
2020	0.01636855576650085	0:04:14.106436
2040	0.015204521958459446	0:04:13.659444
2060	0.01359525285197075	0:04:13.440236
2080	0.016273481746492693	0:04:13.424233
2100	0.015029198445152294	0:04:13.392612
2120	0.014225170009707307	0:04:13.255799
2140	0.017695466365786554	0:04:13.467570
2160	0.011847603829147567	0:04:13.392809
2180	0.014271664558747357	0:04:13.620258
2200	0.01488097563309328	0:04:16.064052
2220	0.017671011818198135	0:04:15.454544
2240	0.017678664002109403	0:04:13.517802
2260	0.018877402942685008	0:04:13.422654
2280	0.012515817270791405	0:04:13.260544
2300	0.020402116154155967	0:04:13.434568
2320	0.01103488706774638	0:04:13.280660
2340	0.017023863270333676	0:04:13.259501
2360	0.011898826178025398	0:04:13.242222
2380	0.01385666571309608	0:04:13.086552
2400	0.018068560982521083	0:04:13.179601
2420	0.016134457448720815	0:04:13.206607
2440	0.018030697588907803	0:04:13.251487
2460	0.01257511570536363	0:04:13.318228
2480	0.01338083360755659	0:04:13.312570
2500	0.010772356598108147	0:04:13.164000
2520	0.012697193975315959	0:04:13.345464
2540	0.01818377478465439	0:04:15.806596
2560	0.014858994662129348	0:04:17.182537
2580	0.01200880461943829	0:04:13.613495
2600	0.017925877776999208	0:04:13.586303
2620	0.01468416085597549	0:04:13.696923
2640	0.017600319561272768	0:04:13.801187
2660	0.01307172771611625	0:04:13.774339
2680	0.011882134756355885	0:04:13.783424
2700	0.011494604696721554	0:04:13.768043
2720	0.010916264090629998	0:04:13.717923
2740	0.010590895377343802	0:04:13.750987
2760	0.011688970820160028	0:04:13.812056
2780	0.016023431670855844	0:04:13.785458
2800	0.01895140102492069	0:04:13.842209
2820	0.017883286874149463	0:04:13.756835
2840	0.010512990295216115	0:04:13.915022
2860	0.012935788579030784	0:04:13.786512
2880	0.008574357279272938	0:04:13.806868
2900	0.017970988650087054	0:04:13.807216
2920	0.011211174783223912	0:04:13.588175
2940	0.01824217158475263	0:04:13.796463
2960	0.013227466745838759	0:04:13.939414
2980	0.01337916501094966	0:04:13.938589
4000	0.015225377839797404	0:04:17.729485
4020	0.016784776092946815	0:04:17.546775
4040	0.01226945585000299	0:04:17.001485
4060	0.0113302953495068	0:04:16.664509
4080	0.013191712575377245	0:04:17.058517
4100	0.0207818458083536	0:04:16.729118
4120	0.013487456586880275	0:04:16.716443
4140	0.02438985030355578	0:04:16.795230
4160	0.013266601979632597	0:04:16.778648
4180	0.013905490205117752	0:04:16.609013
4200	0.015591295208911688	0:04:16.640242
4220	0.014277388425959457	0:04:16.670321
4240	0.012675530625478585	0:04:16.816709
4260	0.01408032801864866	0:04:16.725279
4280	0.010939727724188057	0:04:16.899789
4300	0.01190349473903861	0:04:16.559939
4320	0.018401141838267115	0:04:16.565097
4340	0.014184301788715391	0:04:16.601951
4360	0.013807745510349429	0:04:16.316646
4380	0.01441644005282846	0:04:16.665045
4400	0.01785317557378385	0:04:16.855274
4420	0.014888171486076504	0:04:16.619411
4440	0.014791198118375787	0:04:16.623918
4460	0.011966770726855692	0:04:16.476386
4480	0.017383803871958814	0:04:16.672272
4500	0.008854367132166759	0:04:16.706699
4520	0.015366739655612562	0:04:16.811271
4540	0.015539742298086912	0:04:22.021541
4560	0.013986214615977339	0:04:17.750500
4580	0.010495958940976897	0:04:17.100802
4600	0.014369198567290659	0:04:17.112177
4620	0.01780689259325435	0:04:17.196488
4640	0.011415094664625466	0:04:17.349791
4660	0.01174069470756259	0:04:17.271754
4680	0.014788332442967508	0:04:17.209167
4700	0.012615290521386205	0:04:17.295465
4720	0.014608989040610827	0:04:17.460122
4740	0.00984880347645765	0:04:17.348516
4760	0.013591776493479485	0:04:17.339955
4780	0.015151557286837597	0:04:17.266759
4800	0.013453229517495884	0:04:17.540754
4820	0.01846826041365457	0:04:17.276968
4840	0.01185420067875359	0:04:17.154075
4860	0.01550582533812855	0:04:17.401753
4880	0.014378620805441313	0:04:17.078322
4900	0.01605316685548313	0:04:17.331736
4920	0.02180433316272886	0:04:17.338897
4940	0.01935227845070582	0:04:17.404230
4960	0.02157170414046405	0:04:17.569530
4980	0.012748547243810098	0:04:16.546946
7000	0.010230576191992155	0:04:22.443573
7020	0.013122133435437302	0:04:22.541947
7040	0.022281008703052836	0:04:22.107796
7060	0.016359669956702252	0:04:21.629732
7080	0.015543863116184857	0:04:21.641576
7100	0.01671278213299595	0:04:21.742545
7120	0.02237288083081078	0:04:21.727935
7140	0.012777367451981141	0:04:21.739502
7160	0.014906083178067554	0:04:21.608374
7180	0.013195485372661605	0:04:21.465724
7200	0.015238247146334715	0:04:21.567240
7220	0.02015246817990527	0:04:21.668455
7240	0.011816291476249666	0:04:21.596957
7260	0.01522830565343484	0:04:21.587955
7280	0.00845098959907311	0:04:21.762505
7300	0.012497900894759082	0:04:21.550723
7320	0.013307746473026445	0:04:21.627724
7340	0.00826133061086656	0:04:21.398324
7360	0.011924324550199754	0:04:21.537790
7380	0.010503591923578307	0:04:21.609958
7400	0.01669004623046446	0:04:21.626643
7420	0.022182746246360057	0:04:21.726882
7440	0.014569014898000034	0:04:21.561248
7460	0.013493429792057402	0:04:21.513655
7480	0.01480762038173955	0:04:21.520956
7500	0.016418534738543607	0:04:21.533234
7520	0.013965590738079414	0:04:23.903341
7540	0.015896906911660038	0:04:27.454379
7560	0.012904438970970789	0:04:22.212689
7580	0.015363106233576014	0:04:21.799391
7600	0.01339344803746827	0:04:22.185426
7620	0.014036407124862423	0:04:22.200378
7640	0.012344899722030957	0:04:22.344819
7660	0.016065472835859497	0:04:22.081901
7680	0.012679890242282906	0:04:22.599663
7700	0.011864688734232402	0:04:22.076597
7720	0.014062934639651917	0:04:22.188074
7740	0.01596482885924625	0:04:22.047318
7760	0.014676231783010474	0:04:22.427674
7780	0.016014263958686322	0:04:22.115993
7800	0.019207069760922527	0:04:22.319523
7820	0.014130959985124343	0:04:22.009626
7840	0.015469035685850719	0:04:22.228712
7860	0.01718644058641529	0:04:21.916208
7880	0.014552186909767263	0:04:22.292655
7900	0.013211520524480814	0:04:21.882245
7920	0.014165786192920546	0:04:22.392607
7940	0.013701849841349693	0:04:22.016050
7960	0.01442287988181815	0:04:21.718886
7980	0.00928787352918896	0:04:06.624172
