no.	maxl2sqr	time
8220	0.015149600045984838	0:00:16.960751
8240	0.017428046115314188	0:00:16.533188
8260	0.025443076323055203	0:00:16.562376
8280	0.026228830572459994	0:00:16.492932
8300	0.01595950890122468	0:00:16.488813
8320	0.008964789423623455	0:00:16.746471
8340	0.013527223694644297	0:00:16.284545
8360	0.01867153019513537	0:00:16.526613
8380	0.024042984465359202	0:00:16.579823
8400	0.011812612982570489	0:00:16.445812
8420	0.016081830457629617	0:00:16.376360
8440	0.015489757326829496	0:00:16.542734
8460	0.00939038918373999	0:00:16.717210
8480	0.009186014960255734	0:00:16.531558
8500	0.008973121240698368	0:00:16.815213
8520	0.01956789097277727	0:00:16.434580
8540	0.007703700869777677	0:00:16.691512
8560	0.019749910590022242	0:00:16.576230
8580	0.025612935541038467	0:00:16.583066
8600	0.01510718221196665	0:00:16.525865
8620	0.020477524214019466	0:00:16.636193
8640	0.026268252015635613	0:00:16.864471
8660	0.024099180833164948	0:00:16.546043
8680	0.0182335181215302	0:00:16.632038
8700	0.01613397650267999	0:00:16.782445
8720	0.007739368843735918	0:00:16.648159
8740	0.012102044605544713	0:00:16.634779
8760	0.02283584101902127	0:00:16.598232
8780	0.003513720176113009	0:00:16.675768
8800	0.011180464142366906	0:00:16.703876
8820	0.02339671807986051	0:00:16.557519
8840	0.013663961472341689	0:00:16.452200
8860	0.014159552436700936	0:00:16.827210
8880	0.015020183980698393	0:00:16.656995
8900	0.012554890453084302	0:00:16.242955
8920	0.012428157554393335	0:00:16.585625
8940	0.0389450568348198	0:00:16.975871
8960	0.003105988143465513	0:00:16.988063
8980	0.018604611896226638	0:00:16.990456
1000	0.01913437089760823	0:00:16.985600
1020	0.02697299430814819	0:00:16.748579
1040	0.024034355976558817	0:00:18.261405
1060	0.023995104141684227	0:00:17.726091
1080	0.020738281857874165	0:00:17.870140
1100	0.020337023422856693	0:00:17.847637
1120	0.018590500502042126	0:00:17.823424
1140	0.006087227734791265	0:00:17.903971
1160	0.021066037661443472	0:00:17.916264
1180	0.01084056454720237	0:00:17.468230
1200	0.02043705926482358	0:00:16.730042
1220	0.013093742288024235	0:00:16.571662
1240	0.0041495641997035815	0:00:16.698738
1260	0.025078770452510907	0:00:16.937638
1280	0.02451351457626901	0:00:16.641448
1300	0.0011963750549280664	0:00:16.672017
1320	0.012802294168261773	0:00:16.482128
1340	0.023094436782799755	0:00:16.672753
1360	0.02125299852662128	0:00:16.588465
1380	0.013087598063849555	0:00:16.908608
1400	0.007157670027607882	0:00:17.044625
1420	0.014716009653091559	0:00:16.798535
1440	0.011313543694013245	0:00:16.414626
1460	0.01975785229849516	0:00:16.727881
1480	0.02611923057129464	0:00:16.753322
1500	0.025838478033714668	0:00:17.061299
1520	0.010787139555040461	0:00:16.703160
1540	0.010796339684802692	0:00:16.742365
1560	0.02891503045610204	0:00:16.864275
1580	0.018244416215167064	0:00:16.587400
1600	0.013852960013947344	0:00:16.747961
1620	0.020676946162942765	0:00:16.796017
1640	0.03423276373862352	0:00:16.778776
1660	0.022184608486747925	0:00:16.601345
1680	0.006505756020613831	0:00:16.953297
1700	0.0158469111878592	0:00:16.454846
1720	0.018991988798885404	0:00:16.614151
1740	0.025924455647706596	0:00:16.512347
1760	0.010374590518856867	0:00:16.566992
1780	0.02138731525551941	0:00:16.727250
1800	0.013015487908513855	0:00:16.413426
1820	0.028108795136775368	0:00:16.830002
1840	0.016291349631937065	0:00:16.812709
1860	0.025756524852765562	0:00:16.958526
1880	0.019926142026986834	0:00:16.832331
1900	0.014446050035009376	0:00:16.286938
1920	0.016437066078490513	0:00:16.527944
1940	0.02153326944211633	0:00:16.440136
1960	0.022748977098679256	0:00:16.861548
1980	0.024533161455333324	0:00:16.755070
4000	0.013845181464947736	0:00:16.613119
4020	0.017567021065958997	0:00:16.736693
4040	0.016603369173724222	0:00:26.470373
4060	0.016163477947115354	0:00:27.105256
4080	0.02150114633513553	0:00:27.071637
4100	0.022761807758406295	0:00:27.093505
4120	0.026900637766391785	0:00:27.116889
4140	0.023075633305857855	0:00:27.155609
4160	0.024075247860096762	0:00:27.085404
4180	0.00786736099955432	0:00:27.140608
4200	0.006947781981983653	0:00:27.094881
4220	0.008268051383542837	0:00:27.216330
4240	0.022163979721012864	0:00:27.233422
4260	0.013963881977058747	0:00:27.202833
4280	0.014721422567681632	0:00:27.230325
4300	0.011462045151852524	0:00:27.263167
4320	0.014468070168307874	0:00:27.205898
4340	0.014518292891888298	0:00:27.154336
4360	0.0355628414211646	0:00:27.211853
4380	0.023729788923719995	0:00:27.143240
4400	0.010242766189951812	0:00:27.140482
4420	0.01929561514918384	0:00:27.106643
4440	0.01792560396449657	0:00:27.061549
4460	0.024790395485763915	0:00:27.042575
4480	0.01604803501320711	0:00:27.072884
4500	0.01039981962860778	0:00:27.044587
4520	0.009849204197369281	0:00:27.053995
4540	0.01656576022987715	0:00:26.618989
4560	0.017287958809428135	0:00:16.933364
4580	0.006762475355734239	0:00:17.168317
4600	0.024038978924495465	0:00:16.406541
4620	0.023607378619602097	0:00:16.755591
4640	0.014574523222542685	0:00:16.973418
4660	0.022109514453803502	0:00:16.339560
4680	0.038444560512913555	0:00:17.169143
4700	0.02105673160831856	0:00:16.784385
4720	0.014015298509962157	0:00:16.558178
4740	0.009649046302147508	0:00:16.191971
4760	0.018507045955145483	0:00:16.070437
4780	0.012703757806439165	0:00:16.123770
4800	0.023771046908117443	0:00:16.128728
4820	0.017552661908686568	0:00:15.947249
4840	0.043072920113834484	0:00:15.737490
4860	0.010640979855396875	0:00:15.435772
4880	0.02237168114982506	0:00:15.465065
4900	0.02728046775964985	0:00:15.432964
4920	0.022481865159954262	0:00:15.437480
4940	0.01940289286905564	0:00:15.450402
4960	0.009870914849797834	0:00:15.393552
4980	0.020490136046121696	0:00:15.023162
3000	0.014267936761750002	0:00:27.070055
3020	0.02548220196356918	0:00:27.036424
3040	0.023815389522174758	0:00:26.931916
3060	0.016016427516373957	0:00:26.892234
3080	0.023392339317506103	0:00:26.927120
3100	0.0023979857106725087	0:00:26.896328
3120	0.00898350039864724	0:00:26.903739
3140	0.010497825370547623	0:00:26.963959
3160	0.012164283774460714	0:00:26.870982
3180	0.025341458272793393	0:00:26.898942
3200	0.013368976826216116	0:00:26.933999
3220	0.02142484396684853	0:00:26.941533
3240	0.02596681189049157	0:00:26.905854
3260	0.021702339329683212	0:00:26.976130
3280	0.007537680830167524	0:00:26.963494
3300	0.012674585488392835	0:00:26.915455
3320	0.04212592919675237	0:00:26.960654
3340	0.010135701550613186	0:00:26.954740
3360	0.009710340483319022	0:00:27.004499
3380	0.011595394108085572	0:00:26.980467
3400	0.010343280139436547	0:00:26.995935
3420	0.008148869950142013	0:00:26.921726
3440	0.013161126030383661	0:00:26.911189
3460	0.020344620791213446	0:00:26.981542
3480	0.010042176279695244	0:00:26.927564
3500	0.025579321943413946	0:00:26.974206
3520	0.03146787648487871	0:00:26.911548
3540	0.02035221040466015	0:00:26.458716
3560	0.025433154679817712	0:00:16.255015
3580	0.008463421221892524	0:00:16.683408
3600	0.016799181267589558	0:00:16.208942
3620	0.017569588207264876	0:00:16.121701
3640	0.00574482389055335	0:00:16.285696
3660	0.008790164255829432	0:00:16.455428
3680	0.010604678252967053	0:00:16.148758
3700	0.016558445833589567	0:00:16.077154
3720	0.010021649237795019	0:00:16.018182
3740	0.01814411798245777	0:00:15.810976
3760	0.024605372742040457	0:00:15.921202
3780	0.010389814042073963	0:00:15.916044
3800	0.026930114747709722	0:00:15.797010
3820	0.010621100014139002	0:00:15.612880
3840	0.019743417938302102	0:00:15.214230
3860	0.019731571164426136	0:00:15.177332
3880	0.013872451510477083	0:00:15.176693
3900	0.019199559471597603	0:00:15.140801
3920	0.021355622704299793	0:00:15.167900
3940	0.019058863770613242	0:00:15.161808
3960	0.01381092135047766	0:00:14.907235
3980	0.024261150143461165	0:00:14.503638
6000	0.014599150349440778	0:00:28.101660
6020	0.013412435382151002	0:00:27.601062
6040	0.01843494431368996	0:00:27.213476
6060	0.006593969014442807	0:00:27.231355
6080	0.024960020846202854	0:00:27.208401
6100	0.02138906822969338	0:00:27.171546
6120	0.017935234278374915	0:00:18.401520
6140	0.01991393263710418	0:00:16.814250
6160	0.02394764258117599	0:00:16.656049
6180	0.016483014376981176	0:00:16.786245
6200	0.01871716297583756	0:00:16.550198
6220	0.008734837419465407	0:00:16.756363
6240	0.018852428161832666	0:00:16.482505
6260	0.010192175594082652	0:00:16.795038
6280	0.01641932326843046	0:00:16.949075
6300	0.02231161522512144	0:00:17.007857
6320	0.01048509548651019	0:00:16.499537
6340	0.01918405762502078	0:00:16.579743
6360	0.007625369363880334	0:00:16.570855
6380	0.01821635770180108	0:00:16.527718
6400	0.022719434648649544	0:00:16.849390
6420	0.016624284318668123	0:00:16.608666
6440	0.01608584015332852	0:00:16.650085
6460	0.016206239856507043	0:00:16.690152
6480	0.023496368608067773	0:00:16.766948
6500	0.018349549893119644	0:00:16.588774
6520	0.014119798023296201	0:00:16.807208
6540	0.008084066436567049	0:00:16.583994
6560	0.01955676337670365	0:00:16.524451
6580	0.01697342071037196	0:00:16.720205
6600	0.02951783815406197	0:00:16.480336
6620	0.013994693180182339	0:00:16.580935
6640	0.023134715597189413	0:00:16.554463
6660	0.016878641752923598	0:00:16.920823
6680	0.022878517206685073	0:00:16.861570
6700	0.021541053948985752	0:00:16.607807
6720	0.007849226326823677	0:00:16.614976
6740	0.006697918860121955	0:00:16.516487
6760	0.01914799536151407	0:00:16.490041
6780	0.01907381186653986	0:00:16.971611
6800	0.010422109411423451	0:00:16.584893
6820	0.03471293383958046	0:00:16.587127
6840	0.01776196839470834	0:00:16.356767
6860	0.012840918693151555	0:00:16.331043
6880	0.021139097485421855	0:00:16.314107
6900	0.03079090675066673	0:00:16.819326
6920	0.011851758473066722	0:00:16.956804
6940	0.024497813716320028	0:00:17.068208
6960	0.013696344886893658	0:00:16.770164
6980	0.01719709394021115	0:00:16.304733
5000	0.03407264306214853	0:00:26.932303
5020	0.022404001037030427	0:00:27.840052
5040	0.02588947890994686	0:00:28.015558
5060	0.016459859734425306	0:00:26.053238
5080	0.021311414630254447	0:00:17.856138
5100	0.018250163623106094	0:00:17.830417
5120	0.025561718876675195	0:00:17.852728
5140	0.008540754018790436	0:00:17.181543
5160	0.014392557239789446	0:00:16.978294
5180	0.0204559938948055	0:00:16.650340
5200	0.012195620575871759	0:00:16.539486
5220	0.013536610849099347	0:00:16.621483
5240	0.02137896967937559	0:00:16.401786
5260	0.00963218806245928	0:00:16.667078
5280	0.025912961938656887	0:00:16.705838
5300	0.03024649307709129	0:00:16.718111
5320	0.029366216987674942	0:00:16.636664
5340	0.01645201109914015	0:00:16.737467
5360	0.030179957655860793	0:00:16.773306
5380	0.01902863797933883	0:00:16.706565
5400	0.01526743851508147	0:00:16.871315
5420	0.029681921862690842	0:00:16.515994
5440	0.03496012296999845	0:00:16.565756
5460	0.03456301913861163	0:00:16.423665
5480	0.02398704893581014	0:00:16.679235
5500	0.01579005423635462	0:00:16.525177
5520	0.01598188986497445	0:00:16.888789
5540	0.013472633930721291	0:00:16.599020
5560	0.01085194630019494	0:00:16.679597
5580	0.011000351430599662	0:00:16.445081
5600	0.015830734331358974	0:00:16.718246
5620	0.010638101122732734	0:00:16.495968
5640	0.021842656021044952	0:00:16.237663
5660	0.02262482156100657	0:00:16.574842
5680	0.01644837563482135	0:00:16.418946
5700	0.015786875220856096	0:00:16.804321
5720	0.0208474548701094	0:00:16.493107
5740	0.00744065791310236	0:00:16.399516
5760	0.008669523763086879	0:00:16.646549
5780	0.023897726756487922	0:00:16.680953
5800	0.014615965453613778	0:00:16.584722
5820	0.01586086774505646	0:00:16.851002
5840	0.009099799788129996	0:00:16.934245
5860	0.021162880773152086	0:00:16.911056
5880	0.013729492576265899	0:00:16.881331
5900	0.009778781484592863	0:00:16.249375
5920	0.026853361503430435	0:00:16.761799
5940	0.015038814132852012	0:00:16.832462
5960	0.021895392818058874	0:00:16.279803
5980	0.027318957398049265	0:00:16.116198
0	0.01961778109288887	0:00:16.434543
20	0.025741869500431558	0:00:16.781014
40	0.02634322005466605	0:00:26.181959
60	0.017421698691400495	0:00:26.987780
80	0.012685580177894458	0:00:27.145114
100	0.010615804725219736	0:00:27.040843
120	0.013155672894790192	0:00:27.053910
140	0.012957652765117662	0:00:27.083637
160	0.014525374854662597	0:00:27.029524
180	0.021161649644926835	0:00:26.907662
200	0.020097338545554413	0:00:26.932484
220	0.019424238044097836	0:00:26.930494
240	0.018502317980521397	0:00:26.937319
260	0.022411745571629407	0:00:27.022260
280	0.026730642172228935	0:00:27.133782
300	0.015607089057545254	0:00:27.027876
320	0.009675031306111987	0:00:27.030066
340	0.021486646564784943	0:00:27.002248
360	0.0117934069431346	0:00:26.846470
380	0.015240521108661084	0:00:26.949530
400	0.03043427488854147	0:00:26.954853
420	0.0057129169898952874	0:00:26.941617
440	0.026172346714149107	0:00:26.945637
460	0.024868332527235422	0:00:27.144436
480	0.021513777627653722	0:00:27.037948
500	0.020413183780247188	0:00:27.032990
520	0.023813362803970436	0:00:25.329303
540	0.03693613339643481	0:00:16.883815
560	0.018981319364643232	0:00:16.592850
580	0.010545715484665609	0:00:16.654541
600	0.019995261616546037	0:00:16.530523
620	0.016523959641411838	0:00:16.299890
640	0.008929745615399741	0:00:16.338788
660	0.017077326842762985	0:00:16.319443
680	0.024171438401509714	0:00:16.776946
700	0.02248718930720663	0:00:16.629444
720	0.009846332165314957	0:00:16.256583
740	0.020362078801132614	0:00:16.331506
760	0.02271381752879843	0:00:16.165320
780	0.02558858956297077	0:00:15.991461
800	0.01777930418221139	0:00:16.019739
820	0.014309018268701587	0:00:16.087313
840	0.03136310921479688	0:00:15.864450
860	0.006905934561251263	0:00:15.679020
880	0.010040910013618738	0:00:15.258168
900	0.005572002200045476	0:00:15.286401
920	0.022411328732803867	0:00:15.243246
940	0.02970203310157406	0:00:15.272846
960	0.023915121714174852	0:00:15.263221
980	0.006763242200358004	0:00:15.293801
2000	0.01748856363777217	0:00:16.578895
2020	0.02444300946185278	0:00:16.738210
2040	0.01260312810122239	0:00:26.798201
2060	0.01737411313965535	0:00:27.196888
2080	0.0209719197953276	0:00:27.207434
2100	0.006849314707357477	0:00:27.206853
2120	0.017191690524517828	0:00:27.397895
2140	0.02768386024189024	0:00:27.421834
2160	0.011900356179990123	0:00:27.399130
2180	0.0017647479870077302	0:00:27.399141
2200	0.007112096151403641	0:00:27.422606
2220	0.02045590834187121	0:00:27.118442
2240	0.01387866734138517	0:00:27.130785
2260	0.024425623176122062	0:00:27.125179
2280	0.006663724184926661	0:00:27.118630
2300	0.010968337372137498	0:00:27.180063
2320	0.015698365470354116	0:00:27.397957
2340	0.01893251367041223	0:00:27.419197
2360	0.03487879595987084	0:00:27.431600
2380	0.010901742777537	0:00:27.394625
2400	0.0226111714569965	0:00:27.233999
2420	0.020189910256258096	0:00:27.116458
2440	0.020954524449012458	0:00:27.127351
2460	0.012355446613409978	0:00:27.117949
2480	0.015217987590360072	0:00:27.111007
2500	0.016405911131360567	0:00:27.355076
2520	0.022409409604670846	0:00:27.396369
2540	0.0165482799236591	0:00:21.760275
2560	0.014734543485306818	0:00:16.475334
2580	0.026180754559222183	0:00:16.928618
2600	0.015366299334203769	0:00:16.144467
2620	0.012645564676259297	0:00:16.199410
2640	0.027490360158159147	0:00:16.198665
2660	0.009164591022415031	0:00:16.337557
2680	0.012241155265695074	0:00:16.288225
2700	0.028103818711431174	0:00:16.416382
2720	0.013015002225783754	0:00:16.319557
2740	0.020696360817494958	0:00:16.225002
2760	0.006468466699101099	0:00:15.942565
2780	0.02917898467951846	0:00:15.992882
2800	0.01078101014822657	0:00:15.971459
2820	0.013942937091047658	0:00:15.902863
2840	0.0181886327409027	0:00:15.698198
2860	0.01017012288283503	0:00:15.295152
2880	0.007423238535861288	0:00:15.250371
2900	0.019798208698386496	0:00:15.241272
2920	0.019594668052033817	0:00:15.232655
2940	0.02781603563802071	0:00:15.227638
2960	0.018196091304847478	0:00:15.231470
2980	0.013405226097009169	0:00:15.025544
7000	0.007846033523176041	0:00:28.092825
7020	0.030812612143687662	0:00:20.376043
7040	0.01336308472371084	0:00:18.323391
7060	0.01648578000870287	0:00:27.071744
7080	0.010845276093839586	0:00:27.073758
7100	0.01817782923504687	0:00:27.061233
7120	0.037341196818890116	0:00:26.667528
7140	0.008043117791312508	0:00:16.485324
7160	0.013450362043214046	0:00:16.585766
7180	0.012408359493507277	0:00:16.537410
7200	0.013743558653000528	0:00:16.783507
7220	0.020557374643649613	0:00:16.719178
7240	0.01054663198669382	0:00:16.809127
7260	0.015935445472084458	0:00:16.680081
7280	0.01594870722391195	0:00:16.725765
7300	0.019489921933285036	0:00:16.333952
7320	0.01689121045078421	0:00:16.795424
7340	0.013221423916482239	0:00:16.445354
7360	0.0205824854216688	0:00:16.885414
7380	0.01699848428326422	0:00:16.727286
7400	0.017768475424601485	0:00:16.510378
7420	0.013617006949892702	0:00:16.725605
7440	0.012246477810064313	0:00:16.536550
7460	0.017583993714008737	0:00:16.703299
7480	0.01941864222686926	0:00:17.019216
7500	0.03106727615003439	0:00:16.859647
7520	0.005736062993023034	0:00:16.478206
7540	0.01776804347351942	0:00:16.676910
7560	0.015729304039773313	0:00:16.489954
7580	0.01599477323772906	0:00:16.603212
7600	0.014761244919929667	0:00:16.566607
7620	0.02110124276940003	0:00:16.395269
7640	0.026776737842810865	0:00:16.764693
7660	0.01949162680021304	0:00:16.665245
7680	0.02574644896875532	0:00:16.631389
7700	0.01199988820713404	0:00:16.696743
7720	0.008123601889680905	0:00:16.550038
7740	0.012290117290664638	0:00:16.914277
7760	0.021149116069076327	0:00:16.738046
7780	0.024904380592837214	0:00:16.356010
7800	0.011987348236763644	0:00:16.609943
7820	0.014479428990651744	0:00:16.239863
7840	0.02395708750212298	0:00:16.545064
7860	0.019856662906841228	0:00:16.245712
7880	0.023196463033237268	0:00:16.796862
7900	0.018222497718522013	0:00:16.963275
7920	0.02024014071061539	0:00:16.225821
7940	0.004733886905154578	0:00:16.229096
7960	0.01868925745279582	0:00:16.264384
7980	0.01560696391997269	0:00:16.469337
