no.	maxl2sqr
5040	0.25129834015523944	0:00:01.658371
5060	0.40781910176395264	0:00:01.657234
5080	0.46545360658665674	0:00:01.658087
5100	0.4080973499775367	0:00:01.658432
5120	0.45671995266164134	0:00:01.656713
5140	0.5370372470075991	0:00:01.661009
5160	0.5145723218551024	0:00:01.661687
5180	0.2870530928112681	0:00:01.660269
5200	0.29290839823087633	0:00:01.660303
5220	0.4301601166005985	0:00:01.661714
5240	0.24612597205796427	0:00:01.663997
5260	0.3931192780270769	0:00:01.660627
5280	0.6431365132792901	0:00:01.661044
5300	0.3374770608837386	0:00:01.663460
5320	0.6099165533880542	0:00:01.661833
5340	0.6714154443087615	0:00:01.663106
5360	0.32742728248461755	0:00:01.660966
5380	0.3170256878225794	0:00:01.663198
5400	0.49522956412971564	0:00:01.661332
5420	0.6264608321418282	0:00:01.660696
5440	0.35117886948691934	0:00:01.659056
5460	0.16308218193765892	0:00:01.660429
5480	0.4305042415735244	0:00:01.661973
5500	0.38643932346955534	0:00:01.658722
5520	0.1505800444608968	0:00:01.661011
5540	0.29820041944356235	0:00:01.662384
5560	0.3366668780812816	0:00:01.000955
5580	0.39756524204036486	0:00:00.944283
5600	0.23154560189571444	0:00:00.943260
5620	0.3664416633015159	0:00:00.942765
5640	0.3819272840266607	0:00:00.942019
5660	0.3437349684334314	0:00:00.941411
5680	0.557569877040517	0:00:00.941707
5700	0.45050455947067464	0:00:00.942318
5720	0.1735241244546335	0:00:00.942771
5740	0.6036975798183435	0:00:00.941998
5760	0.6077537572400066	0:00:00.942289
5780	0.4097367163712891	0:00:00.943332
5800	0.5615587141217752	0:00:00.942877
5820	0.49077293107521425	0:00:00.943359
5840	0.5533860186717723	0:00:00.943609
5860	0.6274724850333437	0:00:00.943876
5880	0.1554006599230539	0:00:00.942971
5900	0.39393470995295043	0:00:00.943309
5920	0.34532729133097056	0:00:00.942931
5940	0.5374699426876623	0:00:00.943472
5960	0.5520767265932549	0:00:00.942478
5980	0.6045934280525762	0:00:00.944134
3000	0.42363850764692845	0:00:00.939009
3020	0.8317460921133559	0:00:00.936943
3040	0.23333230655681744	0:00:00.935854
3060	0.1927556452775552	0:00:00.935121
3080	0.5207992573854849	0:00:00.934484
3100	0.6226927370177536	0:00:00.934776
3120	0.7941526560712108	0:00:00.934269
3140	0.5503573407206925	0:00:00.934577
3160	0.32172433061042316	0:00:00.934132
3180	0.5954266802197375	0:00:00.933799
3200	0.4642719320000577	0:00:00.934424
3220	0.5944448013513115	0:00:00.934497
3240	0.4307799198718931	0:00:00.945974
3260	0.5957208608862873	0:00:00.932958
3280	0.4774752457376468	0:00:00.933212
3300	0.7410115455986959	0:00:00.933108
3320	0.1404021826172743	0:00:00.931906
3340	0.48685207980115675	0:00:00.933271
3360	0.27462012431336724	0:00:00.932920
3380	0.13482296997941384	0:00:00.933491
3400	0.3589978367255478	0:00:00.933892
3420	0.14192396409767474	0:00:00.934528
3440	0.6240785778770168	0:00:00.933258
3460	0.4799855580561493	0:00:00.933832
3480	0.19161700796456355	0:00:00.933475
3500	0.4791674674742878	0:00:00.935486
3520	0.31882483856860955	0:00:00.933105
3540	0.5518648050718734	0:00:00.933021
3560	0.37742320832224785	0:00:00.933657
3580	0.2443343975285206	0:00:00.932784
3600	0.5216229491143722	0:00:00.933832
3620	0.6477607517101496	0:00:00.932417
3640	0.5430930075036169	0:00:00.932945
3660	0.7658147185065838	0:00:00.932501
3680	0.6872502569712446	0:00:00.933458
3700	0.3108232513822561	0:00:00.934356
3720	0.3465063226654841	0:00:00.934438
3740	0.7252797065479473	0:00:00.932153
3760	0.2913094190992476	0:00:00.931911
3780	0.3931952844308017	0:00:00.933320
3800	0.26336897570398327	0:00:00.932348
3820	0.7463470280031712	0:00:00.932504
3840	0.5125579079156233	0:00:00.933453
3860	0.5879403373756764	0:00:00.933002
3880	0.35047056106243324	0:00:00.933390
3900	0.15196214684347648	0:00:00.933384
3920	0.2687305148347354	0:00:00.933225
3940	0.7461630238623531	0:00:00.934063
3960	0.42789883816575036	0:00:00.933466
3980	0.8029324271320033	0:00:00.932562
8000	0.44319078920188637	0:00:01.668492
8020	0.31274333089899803	0:00:01.653730
8040	0.4431487586111813	0:00:01.655804
8060	0.41855659141225704	0:00:01.661184
8080	0.4764795383211934	0:00:01.664564
8100	0.2060128462195938	0:00:01.663151
8120	0.5671438390809025	0:00:01.663930
8140	0.7420385114730577	0:00:01.665870
8160	0.49380811321670637	0:00:01.664748
8180	0.48896985492777206	0:00:01.655849
8200	0.6065191168657879	0:00:01.655818
8220	0.322527675265628	0:00:01.660119
8240	0.590587370394662	0:00:01.664496
8260	0.6401595494955663	0:00:01.664321
8280	0.3846108102395239	0:00:01.665425
8300	0.5964938358669791	0:00:01.665799
8320	0.430317065327014	0:00:01.665861
8340	0.21096129474354186	0:00:01.657098
8360	0.23852966596990732	0:00:01.655622
8380	0.42294165670708456	0:00:01.661067
8400	0.4162725594143592	0:00:01.666585
8420	0.15432809963259145	0:00:01.663401
8440	0.44383260485431913	0:00:01.667223
8460	0.6063432727592919	0:00:01.665396
8480	0.35720618331369947	0:00:01.665490
8500	0.44053529750539017	0:00:01.653445
8520	0.2999138076400375	0:00:01.655932
8540	0.16508489012554395	0:00:01.661803
8560	0.8049104330804009	0:00:01.666881
8580	0.4786081517506898	0:00:01.664937
8600	0.17067407834629497	0:00:01.667051
8620	0.3082147191634551	0:00:01.664976
8640	0.3063526726041872	0:00:01.663305
8660	0.6528836006485144	0:00:01.654296
8680	0.299556617208641	0:00:01.656957
8700	0.2647105822005792	0:00:01.660183
8720	0.19254498100531137	0:00:01.664481
8740	0.15424434064282166	0:00:01.665078
8760	0.5081021320976296	0:00:01.666657
8780	0.5416471352772857	0:00:01.666766
8800	0.5580196908680762	0:00:01.309542
8820	0.5290987174022299	0:00:00.937520
8840	0.5622865798463084	0:00:00.936314
8860	0.527162077565866	0:00:00.936842
8880	0.5558867553968009	0:00:00.935645
8900	0.3399316483974819	0:00:00.936948
8920	0.46856835935156677	0:00:00.937226
8940	0.4976765054792681	0:00:00.936238
8960	0.3880698248312397	0:00:00.937366
8980	0.25037584626218723	0:00:00.936432
7000	0.14335982001254657	0:00:01.647222
7020	0.4329868317305582	0:00:01.639786
7040	0.7342843833480152	0:00:01.643132
7060	0.43720274720715013	0:00:01.644930
7080	0.4416880751140031	0:00:01.647386
7100	0.4184655987514803	0:00:01.649589
7120	0.47716762863567624	0:00:01.650097
7140	0.4224039734388197	0:00:01.652303
7160	0.40013101458965694	0:00:01.641650
7180	0.3394743406217372	0:00:01.638654
7200	0.5161049256950958	0:00:01.641396
7220	0.5665393545795329	0:00:01.646786
7240	0.29254181950948566	0:00:01.646122
7260	0.44095478661479814	0:00:01.650144
7280	0.125662108998426	0:00:01.651068
7300	0.31041045011854024	0:00:01.654276
7320	0.3575163093063729	0:00:01.642523
7340	0.13949290638125006	0:00:01.638818
7360	0.31170528277649573	0:00:01.643476
7380	0.2820725738417798	0:00:01.646083
7400	0.35605956628173335	0:00:01.648846
7420	0.5329602426698252	0:00:01.651107
7440	0.4638343937478007	0:00:01.651094
7460	0.3623603874139229	0:00:01.652686
7480	0.22501037906693638	0:00:01.641212
7500	0.3612478127175023	0:00:01.638462
7520	0.2939527903183247	0:00:01.643182
7540	0.48265745608432514	0:00:01.647672
7560	0.23221968455196976	0:00:01.454439
7580	0.39921165329393116	0:00:00.934016
7600	0.2262294996721031	0:00:00.934405
7620	0.45381520839918776	0:00:00.934837
7640	0.3220934593563265	0:00:00.934000
7660	0.5214626846367326	0:00:00.934749
7680	0.3446519806501004	0:00:00.934715
7700	0.3588163980844482	0:00:00.935238
7720	0.4410453793605262	0:00:00.934929
7740	0.5895087273945065	0:00:00.934911
7760	0.31759338910276225	0:00:00.933779
7780	0.7717283636366866	0:00:00.934513
7800	0.6652848128431501	0:00:00.934870
7820	0.6061750221258104	0:00:00.935323
7840	0.43132983777476064	0:00:00.935542
7860	0.5286217450635169	0:00:00.934891
7880	0.3785000454380952	0:00:00.934852
7900	0.2884543379305215	0:00:00.934374
7920	0.29127717908154327	0:00:00.933138
7940	0.36219831619008114	0:00:00.933574
7960	0.3802030805090749	0:00:00.934023
7980	0.1761744127349391	0:00:00.934592
0	0.3561702253050991	0:00:01.640333
20	0.31391736902991957	0:00:01.640912
40	0.09364244480137329	0:00:01.643981
60	0.3273203126004422	0:00:01.643801
80	0.24501735623770438	0:00:01.643583
100	0.4960410026384669	0:00:01.647259
120	0.58585952438599	0:00:01.645674
140	0.38040312289727346	0:00:01.647924
160	0.3293978013787833	0:00:01.646993
180	0.1376534927844072	0:00:01.635706
200	0.6037305865718691	0:00:01.633307
220	0.32582475141488837	0:00:01.639341
240	0.45023561416319774	0:00:01.639673
260	0.5686093827807579	0:00:01.642440
280	0.5023826165382501	0:00:01.643180
300	0.25300053847875725	0:00:01.644402
320	0.17215075244150363	0:00:01.644961
340	0.35008275502304886	0:00:01.648017
360	0.45232038736555097	0:00:01.644838
380	1.040415465592645	0:00:01.636461
400	0.5933587763943328	0:00:01.634744
420	0.31648626201706165	0:00:01.638566
440	0.6785868913459314	0:00:01.642732
460	0.23004400136291192	0:00:01.643020
480	0.1645729648505	0:00:01.644018
500	0.5712417951635611	0:00:01.642706
520	0.3215566271091234	0:00:01.644353
540	0.5786705140570212	0:00:01.648043
560	0.3129796717696609	0:00:01.647374
580	0.3526122374984182	0:00:01.635624
600	0.3721195115535268	0:00:01.633831
620	0.7464667350694564	0:00:01.640897
640	0.17288560460928565	0:00:01.640951
660	0.3568278997147831	0:00:01.641167
680	0.4080924574655955	0:00:01.642110
700	0.18878201125556587	0:00:01.641990
720	0.6490212698741359	0:00:01.644696
740	0.25180616147700524	0:00:01.646155
760	0.24317648328565392	0:00:01.642615
780	0.7305677137955775	0:00:01.636600
800	0.5962862908758104	0:00:01.637481
820	0.5501803944253612	0:00:00.988967
840	0.20264199883746634	0:00:00.925454
860	0.5888048189367109	0:00:00.926696
880	0.30452311137657007	0:00:00.926881
900	0.1987584205720549	0:00:00.925724
920	0.10544575568395113	0:00:00.926129
940	0.47807626650570517	0:00:00.926335
960	0.23091420950145108	0:00:00.925573
980	0.5002784665506993	0:00:00.925966
4000	0.5266839174530598	0:00:00.951563
4020	0.5405058144670203	0:00:00.948459
4040	0.387317857045955	0:00:00.948532
4060	0.3952407297263082	0:00:00.948795
4080	0.5597861478606756	0:00:00.947134
4100	0.6527867167355119	0:00:00.948029
4120	0.6626390826783144	0:00:00.949250
4140	0.7626314225068089	0:00:00.950014
4160	0.4972538593139769	0:00:00.949003
4180	0.5299776814748882	0:00:00.949743
4200	0.3220217940639381	0:00:00.948069
4220	0.5212310092871513	0:00:00.949398
4240	0.35340345980460386	0:00:00.947925
4260	0.4016992254838751	0:00:00.947918
4280	0.253659963809555	0:00:00.948211
4300	0.3353424703230639	0:00:00.947757
4320	0.7372350900992979	0:00:00.949417
4340	0.549215752434024	0:00:00.948416
4360	0.43662906353866615	0:00:00.946175
4380	0.44143151879969145	0:00:00.947217
4400	0.21027805971756447	0:00:00.947092
4420	0.6361933693856987	0:00:00.946978
4440	0.5529051724174527	0:00:00.947055
4460	0.3457541509783435	0:00:00.947118
4480	0.47032184077305006	0:00:00.947030
4500	0.16962565140539826	0:00:00.947862
4520	0.3919698858512465	0:00:00.949221
4540	0.4270550269539634	0:00:00.989269
4560	0.5456896202060254	0:00:00.949551
4580	0.17162473573461556	0:00:00.949441
4600	0.5193192006492648	0:00:00.948763
4620	0.4350744611500408	0:00:00.948729
4640	0.3783957388438437	0:00:00.947982
4660	0.2575665483022309	0:00:00.986614
4680	0.4291647780912707	0:00:00.946366
4700	0.3409538690849807	0:00:00.946885
4720	0.6287520320120147	0:00:00.947915
4740	0.301965285333272	0:00:00.948862
4760	0.2122315559555811	0:00:00.988652
4780	0.6553173083906049	0:00:00.947822
4800	0.33813652614640427	0:00:00.948085
4820	0.5219291435528869	0:00:00.947569
4840	0.26139708432671505	0:00:00.946375
4860	0.41431305852643074	0:00:00.986628
4880	0.7401331382041398	0:00:00.945249
4900	0.3562456143871753	0:00:00.946119
4920	0.7448063525573769	0:00:00.947470
4940	0.8367660212896183	0:00:00.946573
4960	0.5286143312176418	0:00:00.946568
4980	0.4845729937894357	0:00:00.988169
