no.	maxl2sqr	time
14100	0.34725011169177766	8:14:09.338798
14200	0.12770866080092633	8:22:00.317690
14300	0.5792089399734489	8:25:49.102734
14400	0.3794750875948746	8:12:56.690459
14500	0.9822874106208566	8:14:09.498519
14600	0.6741831388296476	8:14:25.196966
14700	0.6389167160829404	8:11:25.152621
14800	0.32906571072818547	8:08:50.088182
14900	0.23628476290435696	7:23:46.702297
7500	0.4345302549711875	8:05:11.276248
7600	0.3567452164050257	8:07:39.190289
7700	0.3146346933282161	8:28:20.479632
7800	0.4563983033428014	8:02:41.191769
7900	0.30979030431821425	8:20:10.053619
8000	0.2557402455830997	8:19:26.743840
8100	0.6085436714113509	8:21:19.522258
8200	0.11701712265765253	8:21:49.993654
8300	0.20417801576453773	8:03:58.983170
8400	0.2906435179725456	7:56:38.392690
8500	0.20914594415185075	7:49:22.868560
8600	0.3279229809990192	8:16:41.067147
8700	0.3583389131938245	8:39:01.444316
8800	0.6099402417325712	8:18:42.561013
8900	0.31509237798906	8:46:41.335527
9000	0.5238637176644143	8:28:45.552289
9100	0.24181992639752797	8:44:37.449055
9200	0.12298760880221371	8:49:12.050572
9300	0.13071519294867362	8:11:10.733765
9400	0.45145563661653143	8:30:46.691462
9500	0.21927721239689035	8:42:39.171146
9600	0.3957784182123145	8:29:59.934724
9700	0.6475368654224622	8:30:14.703366
9800	0.560753236122666	8:33:01.077622
9900	0.25426398271590733	8:44:05.402867
22500	0.6761938265868159	8:17:43.399518
22600	0.2858042757177073	8:11:48.666765
22700	0.904295763970935	8:14:05.347300
22800	0.43704528332172626	8:20:06.753603
22900	0.498297695340873	8:06:06.834961
23000	0.3938433924097714	8:06:40.228233
23100	0.3969761337431745	8:25:19.337249
23200	0.4844273827026733	8:23:17.394431
23300	0.4413359520968842	8:14:13.213229
23400	0.5305440160089279	8:19:05.402636
23500	0.2720336948951508	8:16:20.236063
23600	0.5177394419069477	8:12:03.995518
23700	0.4296899939845544	8:12:10.173338
23800	0.584725339223261	8:07:30.338462
23900	0.18318576869144332	8:47:59.499800
24000	0.6468032669422005	8:22:04.345119
24100	0.9067289814595367	8:30:54.266642
24200	0.2885845349202117	8:31:31.363709
24300	0.31908280044783427	8:36:18.252949
24400	0.36056856856117897	8:47:39.161132
24500	1.19510499220209	8:26:28.419572
24600	0.22139851356303247	8:43:49.163926
24700	0.41880308271399014	8:24:43.400773
24800	0.44724466522900624	8:16:13.869538
24900	0.5583600474352797	8:28:42.267143
45000	0.24064290135724495	7:46:37.078613
45100	0.16480303070177912	15:59:33.848922
45200	0.3712770132570815	7:31:33.840421
45300	0.3354886777106368	7:28:38.673916
45400	0.11076328407089583	7:20:36.292395
45500	0.25599393135526305	7:32:48.216318
45600	0.7263962277195157	7:23:24.330307
45700	0.32228499597090987	7:24:30.950287
45800	0.4587933234764878	7:45:58.759388
45900	0.31788811280697776	7:42:09.272235
46000	0.15091202758066313	7:50:12.874977
46100	0.3749988513217212	7:45:22.435597
46200	0.27381280911145833	7:44:02.769315
46300	0.5043356358175176	7:47:21.866154
46400	0.2715245439438249	7:45:12.012820
46500	0.2543420821968302	7:43:03.457194
46600	0.6052896681145863	7:43:29.698426
46700	0.22575721340555993	7:43:00.018747
46800	0.46421347237504496	7:43:23.294075
46900	0.3309604137037396	7:51:13.169519
47000	0.29053775133703363	7:47:55.979624
47100	0.229141767387976	7:44:49.165083
47200	0.7602586391789709	7:46:59.436256
47300	0.4936640756815226	7:54:36.390257
47400	0.17930658022398777	6:15:02.895656
20000	0.5330926546342688	8:39:45.304411
20100	0.5819900582451867	8:42:27.232801
20200	0.43472526351134083	8:40:14.099413
20300	0.5837165431858626	8:45:52.059916
20400	0.5614289744243924	7:56:58.154386
20500	0.39544704250426366	7:57:32.012357
20600	0.45045841912452905	7:52:13.820939
20700	0.3988904089008606	7:50:05.438215
20800	0.09283176140177056	7:49:38.669247
20900	0.40587856740622585	7:42:47.687915
21000	0.12353893638097099	7:56:50.553263
21100	0.3887428405642284	8:31:39.658774
21200	0.5316584513843529	8:39:06.550086
21300	0.22891915671114238	8:39:50.695273
21400	0.6539052498404747	7:55:20.235330
21500	0.1115901431909402	8:49:41.798215
21600	0.2811874627909271	8:33:57.510413
21700	0.3131654835721485	8:43:40.201904
21800	0.5645716462440133	8:35:16.741439
21900	0.23647824210020885	8:48:33.508116
22000	0.32696719722564715	8:30:02.486568
22100	0.2878223829365463	8:29:42.714697
22200	0.41381768676327446	8:16:29.672580
22300	0.18570750622091686	8:35:05.949037
22400	0.3185929178856697	8:20:08.614791
10000	0.46446674455320913	8:16:01.950157
10100	0.3404350032884769	8:19:32.827519
10200	0.29669902852951346	8:11:12.701257
10300	0.28322764911494064	8:17:28.209323
10400	0.3268797191718375	8:09:28.326174
10500	0.11346290816897873	8:17:40.841327
10600	0.24243468482817376	8:07:56.565318
10700	0.15194870816566583	8:12:30.783540
10800	0.7028166916302409	8:07:23.457996
10900	0.3755892348884735	8:08:14.626077
11000	0.3468426467714095	8:10:27.133006
11100	0.19728592622242433	8:20:20.479608
11200	0.3680064101945837	8:13:24.428418
11300	0.33684028119308085	8:37:05.826176
11400	0.5644491963401639	8:33:47.222410
11500	0.15988358136723818	8:38:21.892014
11600	0.703738803445548	8:26:40.168722
11700	0.9625583568749976	8:49:17.752028
11800	0.7011663038517576	8:20:29.389218
11900	0.3648293378115173	8:42:53.558554
12000	0.2730619038163044	8:38:15.598269
12100	0.471631014573054	8:23:53.989265
12200	0.4007917754670922	8:36:11.006257
12300	0.19556997124476397	8:40:47.265197
12400	0.41838950267449104	8:32:24.685568
40000	0.9916963649621333	7:45:40.176122
40100	0.6625889461749962	15:51:59.664902
40200	0.2109725226479333	7:40:38.667747
40300	0.2161439843522568	7:48:56.155094
40400	0.4122352601350675	7:49:53.055044
40500	1.1042817502659474	7:53:17.979011
40600	0.4927633124679592	7:50:59.436388
40700	0.4595649837810757	7:50:16.670227
40800	0.3079376511992921	7:40:22.824710
40900	0.501367396435801	7:43:15.168275
41000	0.4152776485942069	7:59:41.393466
41100	0.4528982826027259	7:45:51.035524
41200	0.3674825010627468	7:44:32.474047
41300	0.3518715425618163	7:47:36.687515
41400	0.3595279956382201	7:47:10.233021
41500	0.4070131061201519	7:58:23.912062
41600	0.5135576374123358	7:50:19.985904
41700	0.3771168561070495	7:59:07.537176
41800	0.5186600657055251	7:50:10.436687
41900	0.22262202777775583	7:42:27.003943
42000	0.4441437936316782	7:40:25.071922
42100	0.3605120632482901	7:41:15.527685
42200	0.07384313743554888	7:38:58.024342
42300	0.1601874849261459	7:40:49.686229
42400	0.46378539990024287	6:03:21.727084
2500	0.5798951327926478	8:21:25.841588
2600	0.1464923248280189	8:13:25.214520
2700	0.9966367047159115	8:18:36.690485
2800	0.9690776475327403	8:07:02.919933
2900	0.5806394006154931	8:01:06.533168
3000	1.0534350126991678	8:00:58.737377
3100	0.28818875100797997	8:17:16.047275
3200	0.30029407761205074	8:13:20.195636
3300	0.25426062284702	8:16:11.275562
3400	0.433721665679755	8:09:35.261272
3500	0.6497970899921411	8:18:01.443634
3600	0.38894918108014975	8:16:03.463064
3700	0.3625169988053021	8:16:59.906466
3800	0.1912948216321216	8:30:22.722863
3900	0.3084386620962898	8:39:40.072239
4000	0.29253512887940747	8:28:51.809479
4100	0.23122583820711412	8:47:10.596339
4200	0.5503606625251481	8:34:02.358981
4300	0.6883428357958481	8:19:21.093115
4400	0.2641566502236936	8:42:04.743473
4500	0.48823669544939424	8:35:27.067475
4600	0.20851837989515865	8:32:41.938390
4700	0.21650215918221227	8:42:37.005396
4800	0.8284223849114927	8:17:17.022856
4900	0.13810932406619086	8:48:47.821502
35000	0.1531935437587891	7:56:57.653564
35100	0.21286464855690346	8:02:37.171904
35200	0.4189379741158606	7:51:40.867584
35300	0.4467892051662589	7:24:44.628206
35400	0.272917229544676	7:49:51.108533
35500	0.21671637135007227	7:46:21.742006
35600	0.21526134227285892	7:40:11.274022
35700	0.36673329860252135	7:35:16.457926
35800	0.49291978624626454	7:39:22.700245
35900	0.5175095461025452	7:30:36.779818
36000	0.2710106305434483	7:38:25.784759
36100	0.563575043054889	7:37:53.021203
36200	0.3207316197824156	7:38:29.679971
36300	0.24814538222286492	7:32:49.719081
36400	0.26219728458225555	7:38:59.955789
36500	1.0739026192996648	7:42:02.515972
36600	0.4859836655535423	7:29:53.372595
36700	0.4393790458219353	7:36:25.801601
36800	0.4639516950579826	7:38:13.136882
36900	0.36669196019117845	7:25:44.626948
37000	0.458100007018365	7:26:36.249374
37100	0.21310450011648208	7:30:08.177943
37200	0.13974836736464055	7:38:25.765687
37300	0.618417845056635	7:39:05.073065
37400	0.660971503687027	7:39:09.061732
42500	0.48912702820540577	7:47:16.530067
42600	0.1746494019120659	15:59:49.917035
42700	0.3102443180539831	7:49:52.934925
42800	0.19102710141836166	7:43:13.266300
42900	0.341887846140657	7:39:58.632839
43000	0.26993109060253156	7:45:40.901421
43100	0.5919288427329839	7:41:11.177713
43200	0.19611758290193732	7:43:23.194496
43300	0.5551399663749454	7:48:07.375638
43400	0.6159653876579521	7:28:29.954743
43500	0.4128736827119303	7:26:05.356048
43600	0.43223103980135935	7:26:37.435559
43700	0.5917528510202124	7:19:19.004889
43800	0.055876122771504666	7:30:20.011150
43900	0.4616211938032312	7:25:52.592406
44000	0.33557989720506193	7:20:59.154722
44100	0.20166098094879104	7:24:41.045501
44200	0.25784570828580344	7:27:19.052386
44300	0.8438803297195022	7:42:28.238911
44400	0.5552108919694929	7:23:28.254779
44500	0.4919908584637206	7:24:21.064013
44600	0.5024290073193796	7:20:37.437418
44700	0.08253552355668974	7:25:45.974178
44800	0.0871937986905892	7:29:42.672767
44900	0.5212525638068031	7:25:47.656380
15000	0.807920005376229	8:05:21.722203
15100	0.5473537953270586	8:10:56.174756
15200	0.3754936380503925	8:08:12.338343
15300	0.3867192221876906	8:28:22.162369
15400	1.3608866196545646	8:10:00.499079
15500	0.4099090721465841	8:12:23.222171
15600	0.11568153428554306	8:03:41.090050
15700	0.3103482874098864	8:04:08.344553
15800	0.20665209271216517	8:14:54.113720
15900	0.6085995977875336	8:22:08.716831
16000	0.09223301818482012	8:01:33.288944
16100	0.4392621982165741	8:11:36.299327
16200	0.45861230699136624	8:45:48.923293
16300	0.1672137437335104	8:33:11.667548
16400	0.324650819580744	8:31:11.812419
16500	0.26991593261908947	8:42:54.140011
16600	0.07483094560967596	8:33:12.309807
16700	0.5150565387551637	8:35:51.924690
16800	0.5027520317842078	8:22:46.823483
16900	0.3887280929147346	8:26:39.338461
17000	1.0521158370048904	8:33:38.004087
17100	0.36458534002012444	8:42:08.887158
17200	0.6029561545246955	8:36:59.348777
17300	0.37501858439831937	8:40:46.844491
17400	0.37910462226324526	8:27:53.639456
47500	0.2643562842576057	7:46:02.344420
47600	0.14453420487102897	16:02:23.350979
47700	0.5176543096743463	7:52:16.106548
47800	0.21078988859556502	7:52:24.452350
47900	0.6408872571976565	7:53:54.893846
48000	0.35608406903718115	7:40:05.110863
48100	0.6057319274486083	7:56:09.694966
48200	0.25788112547525216	7:54:29.874009
48300	0.35897880502377133	7:48:47.847964
48400	0.2312412276136716	7:49:04.628361
48500	0.552411976917833	7:57:05.238116
48600	0.13759278039803233	7:54:34.419341
48700	0.08082057311300889	7:56:13.226479
48800	0.3675655365694101	7:29:11.863744
48900	0.15209090113786233	7:44:35.942380
49000	0.17163694853108266	7:56:30.110889
49100	0.6020140551208895	7:55:01.327193
49200	0.7167901753352477	7:56:27.732258
49300	0.1560128627855947	7:51:01.926584
49400	0.3251127364630161	7:56:33.599065
49500	0.43738392839758844	7:57:06.639424
49600	0.8496016471403312	7:55:41.898280
49700	0.46644273705500383	7:59:23.171141
49800	0.4822842885997359	7:56:55.981132
49900	0.823116828424789	5:17:04.130027
30000	0.31306028072193914	7:51:27.363728
30100	0.21608453249842913	7:27:12.911588
30200	0.6303493030623102	7:41:39.908251
30300	0.2664267162972055	7:36:52.410957
30400	0.46073398739451726	7:29:42.842597
30500	0.5125803904194607	7:48:04.795318
30600	0.8306104783235877	7:45:55.678728
30700	0.4590037571595593	7:32:54.162891
30800	0.37030086878303153	7:32:07.224438
30900	0.6027180402169583	7:31:24.754027
31000	0.5924137952363175	7:33:00.983811
31100	0.24564408706094856	7:32:32.149417
31200	0.6904461042184756	7:32:59.247061
31300	0.2630832244125272	7:26:33.422728
31400	0.8183872932183702	7:31:56.900192
31500	0.48278245627087385	7:34:59.577913
31600	0.42934453364157543	7:32:09.796401
31700	0.5269617962639853	7:25:19.532185
31800	0.6291809046187566	7:36:33.532819
31900	0.3392857078970467	7:53:16.807607
32000	0.8187606520136239	7:55:45.925132
32100	0.6032688934499102	7:51:40.080035
32200	0.06933222090598788	8:05:02.323159
32300	1.0151784763299176	7:47:00.432191
32400	0.3839590313677287	7:42:15.142246
0	0.4297667451672334	8:47:16.275299
100	0.2123716674371836	8:55:08.191794
200	0.18392451978189947	8:48:12.703732
300	0.5100596531723403	8:58:13.629218
400	0.3883898616555973	8:52:09.974180
500	0.17698009662060096	8:59:32.882792
600	0.40561252494182576	8:48:24.881764
700	0.23806813521651735	8:50:52.087597
800	0.21746378764824603	8:49:48.524332
900	0.9142299696935656	8:57:12.413270
1000	0.3305254281919586	8:37:52.797144
1100	0.16986731050672121	8:36:37.693638
1200	0.35047442521278255	8:26:21.177571
1300	0.16349110359717245	8:39:18.560023
1400	0.5933497414240269	8:27:55.017286
1500	0.5275908716742759	8:30:12.375577
1600	0.09660351245945945	8:44:26.220939
1700	0.9720892368437213	8:38:19.426827
1800	0.6021920536220483	8:35:02.329890
1900	0.1169046788130163	8:33:49.909757
2000	0.23457228857280216	8:29:03.664137
2100	0.40381235382648767	8:33:33.999008
2200	0.4779989304825564	8:28:53.522880
2300	0.15219430863087255	8:31:50.416434
2400	0.4610473674500344	6:55:59.684214
5000	0.4681938215076615	8:45:51.304965
5100	0.4395402718452992	8:46:55.740619
5200	1.1433911539718407	8:40:46.304934
5300	0.4088668932138985	8:45:09.969216
5400	0.2631646802918236	8:55:59.535205
5500	0.547829678295749	8:54:08.885946
5600	0.31271626566880273	8:45:24.900666
5700	0.16325243017184	8:56:24.587308
5800	0.8318300362086728	8:36:59.175375
5900	0.4213234811919466	8:52:37.096427
6000	0.23552092647941675	8:43:14.237807
6100	0.5082645512229231	8:30:38.663841
6200	0.5639188494492214	8:25:48.699469
6300	0.7893224917285885	8:28:08.927932
6400	0.6490727140756425	8:23:35.902240
6500	0.170730547436066	8:26:52.164927
6600	0.19898614879915552	8:18:39.606917
6700	0.2624486991696377	8:31:40.640581
6800	0.5667866904273018	8:25:57.250359
6900	0.6260853798694828	8:23:42.493169
7000	0.32777980175323473	8:25:33.212123
7100	0.3363223897340826	8:27:45.860959
7200	0.22765722674863242	8:28:45.323790
7300	0.8393622347312213	8:23:56.745936
7400	0.6145411963785619	7:21:05.409060
25000	0.3588958568761402	7:56:05.700749
25100	0.28510812166448307	7:38:39.803884
25200	0.3032144649227618	7:46:55.417062
25300	0.469812770640738	7:45:57.562078
25400	0.4227325230108843	7:40:11.269031
25500	0.9679317210038716	7:31:42.750404
25600	0.34560568632683636	7:49:41.351977
25700	0.48863094833645776	7:43:15.519683
25800	0.5006755673727803	7:27:33.977160
25900	0.42057208711114025	7:50:08.376359
26000	0.2411655589014321	8:00:50.804736
26100	0.2974234928419708	7:57:05.670890
26200	0.21020864406684647	7:50:52.738878
26300	0.30650345806731294	7:56:49.059948
26400	0.2848777864594459	7:35:39.449248
26500	0.08289418810741435	7:23:11.151830
26600	0.3624538114620318	7:54:57.394433
26700	0.4005689234147698	7:38:56.652942
26800	0.433981807673953	7:56:53.099905
26900	0.9968813033100697	7:46:31.011882
27000	0.43714458205379925	7:43:25.533193
27100	0.357905937527854	7:50:02.881452
27200	0.29912580768658087	7:19:00.194684
27300	0.16750879066788718	7:21:16.103991
27400	0.18948130250814318	6:58:01.216766
27500	0.3069098103838621	7:54:31.125072
27600	0.4607104819396936	8:00:48.579109
27700	0.19873769264097357	7:51:46.128022
27800	1.1164370333784572	7:59:46.109776
27900	0.4207424152677473	7:46:03.155508
28000	0.5753633455603286	7:47:38.567737
28100	0.2546054132338837	7:42:53.078340
28200	0.24170167945975812	7:49:30.881104
28300	0.2196663383271551	7:34:51.483158
28400	0.2937234836765834	7:57:23.879888
28500	0.4635253297111456	7:51:46.182091
28600	0.4741268691978111	7:55:35.999384
28700	0.27684597670487104	7:50:46.456947
28800	0.31774269979631076	7:54:40.165371
28900	0.13833521211716118	7:55:22.959094
29000	0.6692572504997292	7:55:44.069726
29100	0.3085996846190132	7:51:30.503450
29200	0.2638076425723544	7:43:51.969939
29300	0.3267185884878241	7:41:37.217472
29400	0.4750655037982667	7:49:45.368680
29500	0.19099662570862427	7:40:25.485708
29600	0.7705102195112951	7:41:39.184978
29700	0.5066078050380722	7:46:52.151729
29800	1.0480572986740615	7:47:02.732726
29900	0.23097652515696826	5:53:56.042980
